period_min	period_max	source	rank
2008-01-01	2009-12-31	H3260_v1_3	238602
2010-01-01	2011-12-31	H3260_v1_4	238602
2012-01-01	2015-12-31	H3260_v1_5	238602
2016-01-01	2017-12-31	H3260_v1_6	238602
2018-01-01	2018-12-31	H3260_v1_7	238602
1899-01-01	2006-12-31	H3260_v1_0	238603
2007-01-01	2007-12-31	H3260_v1_2	238603
2008-01-01	2009-12-31	H3260_v1_3	238603
2010-01-01	2011-12-31	H3260_v1_4	238603
2012-01-01	2015-12-31	H3260_v1_5	238603
2016-01-01	2017-12-31	H3260_v1_6	238603
2018-01-01	2018-12-31	H3260_v1_7	238603
1899-01-01	2006-12-31	H3260_v1_0	238604
2007-01-01	2007-12-31	H3260_v1_2	238604
2008-01-01	2009-12-31	H3260_v1_3	238604
2010-01-01	2011-12-31	H3260_v1_4	238604
2012-01-01	2015-12-31	H3260_v1_5	238604
2016-01-01	2017-12-31	H3260_v1_6	238604
2018-01-01	2018-12-31	H3260_v1_7	238604
1899-01-01	2006-12-31	H3260_v1_0	238605
2007-01-01	2007-12-31	H3260_v1_2	238605
2008-01-01	2009-12-31	H3260_v1_3	238605
2010-01-01	2011-12-31	H3260_v1_4	238605
2012-01-01	2015-12-31	H3260_v1_5	238605
2016-01-01	2017-12-31	H3260_v1_6	238605
2018-01-01	2018-12-31	H3260_v1_7	238605
1899-01-01	2006-12-31	H3260_v1_0	238606
2007-01-01	2007-12-31	H3260_v1_2	238606
2008-01-01	2009-12-31	H3260_v1_3	238606
2010-01-01	2011-12-31	H3260_v1_4	238606
2012-01-01	2015-12-31	H3260_v1_5	238606
2016-01-01	2017-12-31	H3260_v1_6	238606
2018-01-01	2018-12-31	H3260_v1_7	238606
1899-01-01	2006-12-31	H3260_v1_0	238607
2007-01-01	2007-12-31	H3260_v1_2	238607
2008-01-01	2009-12-31	H3260_v1_3	238607
2010-01-01	2011-12-31	H3260_v1_4	238607
2012-01-01	2015-12-31	H3260_v1_5	238607
2016-01-01	2017-12-31	H3260_v1_6	238607
2018-01-01	2018-12-31	H3260_v1_7	238607
1899-01-01	2006-12-31	H3260_v1_0	238608
2007-01-01	2007-12-31	H3260_v1_2	238608
2008-01-01	2009-12-31	H3260_v1_3	238608
2010-01-01	2011-12-31	H3260_v1_4	238608
2012-01-01	2015-12-31	H3260_v1_5	238608
2016-01-01	2017-12-31	H3260_v1_6	238608
2018-01-01	2018-12-31	H3260_v1_7	238608
1899-01-01	2006-12-31	H3260_v1_0	238609
2007-01-01	2007-12-31	H3260_v1_2	238609
2008-01-01	2009-12-31	H3260_v1_3	238609
2010-01-01	2011-12-31	H3260_v1_4	238609
2012-01-01	2015-12-31	H3260_v1_5	238609
2016-01-01	2017-12-31	H3260_v1_6	238609
2018-01-01	2018-12-31	H3260_v1_7	238609
1899-01-01	2006-12-31	H3260_v1_0	238610
2007-01-01	2007-12-31	H3260_v1_2	238610
2008-01-01	2009-12-31	H3260_v1_3	238610
2010-01-01	2011-12-31	H3260_v1_4	238610
2012-01-01	2015-12-31	H3260_v1_5	238610
2016-01-01	2017-12-31	H3260_v1_6	238610
2018-01-01	2018-12-31	H3260_v1_7	238610
1899-01-01	2006-12-31	H3260_v1_0	238611
2007-01-01	2007-12-31	H3260_v1_2	238611
2008-01-01	2009-12-31	H3260_v1_3	238611
2010-01-01	2011-12-31	H3260_v1_4	238611
2012-01-01	2015-12-31	H3260_v1_5	238611
2016-01-01	2017-12-31	H3260_v1_6	238611
2018-01-01	2018-12-31	H3260_v1_7	238611
1899-01-01	2006-12-31	H3260_v1_0	238612
2007-01-01	2007-12-31	H3260_v1_2	238612
2008-01-01	2009-12-31	H3260_v1_3	238612
2010-01-01	2011-12-31	H3260_v1_4	238612
2012-01-01	2015-12-31	H3260_v1_5	238612
2016-01-01	2017-12-31	H3260_v1_6	238612
2018-01-01	2018-12-31	H3260_v1_7	238612
1899-01-01	2006-12-31	H3260_v1_0	238613
2007-01-01	2007-12-31	H3260_v1_2	238613
2008-01-01	2009-12-31	H3260_v1_3	238613
2010-01-01	2011-12-31	H3260_v1_4	238613
2012-01-01	2015-12-31	H3260_v1_5	238613
2016-01-01	2017-12-31	H3260_v1_6	238613
2018-01-01	2018-12-31	H3260_v1_7	238613
1899-01-01	2006-12-31	H3260_v1_0	238614
2007-01-01	2007-12-31	H3260_v1_2	238614
2008-01-01	2009-12-31	H3260_v1_3	238614
2010-01-01	2011-12-31	H3260_v1_4	238614
2012-01-01	2015-12-31	H3260_v1_5	238614
2016-01-01	2017-12-31	H3260_v1_6	238614
2018-01-01	2018-12-31	H3260_v1_7	238614
1899-01-01	2006-12-31	H3260_v1_0	238615
2007-01-01	2007-12-31	H3260_v1_2	238615
2008-01-01	2009-12-31	H3260_v1_3	238615
2010-01-01	2011-12-31	H3260_v1_4	238615
2012-01-01	2015-12-31	H3260_v1_5	238615
2016-01-01	2017-12-31	H3260_v1_6	238615
2018-01-01	2018-12-31	H3260_v1_7	238615
1899-01-01	2006-12-31	H3260_v1_0	238616
2007-01-01	2007-12-31	H3260_v1_2	238616
2008-01-01	2009-12-31	H3260_v1_3	238616
2010-01-01	2011-12-31	H3260_v1_4	238616
2012-01-01	2015-12-31	H3260_v1_5	238616
2016-01-01	2017-12-31	H3260_v1_6	238616
2018-01-01	2018-12-31	H3260_v1_7	238616
1899-01-01	2006-12-31	H3260_v1_0	238617
2007-01-01	2007-12-31	H3260_v1_2	238617
2008-01-01	2009-12-31	H3260_v1_3	238617
2010-01-01	2011-12-31	H3260_v1_4	238617
2012-01-01	2015-12-31	H3260_v1_5	238617
2016-01-01	2017-12-31	H3260_v1_6	238617
2018-01-01	2018-12-31	H3260_v1_7	238617
1899-01-01	2006-12-31	H3260_v1_0	238618
2007-01-01	2007-12-31	H3260_v1_2	238618
2008-01-01	2009-12-31	H3260_v1_3	238618
2010-01-01	2011-12-31	H3260_v1_4	238618
2012-01-01	2015-12-31	H3260_v1_5	238618
2016-01-01	2017-12-31	H3260_v1_6	238618
2018-01-01	2018-12-31	H3260_v1_7	238618
1899-01-01	2006-12-31	H3260_v1_0	238619
2007-01-01	2007-12-31	H3260_v1_2	238619
2008-01-01	2009-12-31	H3260_v1_3	238619
2010-01-01	2011-12-31	H3260_v1_4	238619
2012-01-01	2015-12-31	H3260_v1_5	238619
2016-01-01	2017-12-31	H3260_v1_6	238619
2018-01-01	2018-12-31	H3260_v1_7	238619
1899-01-01	2006-12-31	H3260_v1_0	238620
2007-01-01	2007-12-31	H3260_v1_2	238620
2008-01-01	2009-12-31	H3260_v1_3	238620
2010-01-01	2011-12-31	H3260_v1_4	238620
2012-01-01	2015-12-31	H3260_v1_5	238620
2016-01-01	2017-12-31	H3260_v1_6	238620
2018-01-01	2018-12-31	H3260_v1_7	238620
1899-01-01	2006-12-31	H3260_v1_0	238621
2007-01-01	2007-12-31	H3260_v1_2	238621
2008-01-01	2009-12-31	H3260_v1_3	238621
2010-01-01	2011-12-31	H3260_v1_4	238621
2012-01-01	2015-12-31	H3260_v1_5	238621
2016-01-01	2017-12-31	H3260_v1_6	238621
2018-01-01	2018-12-31	H3260_v1_7	238621
1899-01-01	2006-12-31	H3260_v1_0	238622
2007-01-01	2007-12-31	H3260_v1_2	238622
2008-01-01	2009-12-31	H3260_v1_3	238622
2010-01-01	2011-12-31	H3260_v1_4	238622
2012-01-01	2015-12-31	H3260_v1_5	238622
2016-01-01	2017-12-31	H3260_v1_6	238622
2018-01-01	2018-12-31	H3260_v1_7	238622
1899-01-01	2006-12-31	H3260_v1_0	238623
2007-01-01	2007-12-31	H3260_v1_2	238623
2008-01-01	2009-12-31	H3260_v1_3	238623
2010-01-01	2011-12-31	H3260_v1_4	238623
2012-01-01	2015-12-31	H3260_v1_5	238623
2016-01-01	2017-12-31	H3260_v1_6	238623
2018-01-01	2018-12-31	H3260_v1_7	238623
1899-01-01	2006-12-31	H3260_v1_0	238624
2007-01-01	2007-12-31	H3260_v1_2	238624
2008-01-01	2009-12-31	H3260_v1_3	238624
2010-01-01	2011-12-31	H3260_v1_4	238624
2012-01-01	2015-12-31	H3260_v1_5	238624
2016-01-01	2017-12-31	H3260_v1_6	238624
2018-01-01	2018-12-31	H3260_v1_7	238624
1899-01-01	2006-12-31	H3260_v1_0	238625
2007-01-01	2007-12-31	H3260_v1_2	238625
2008-01-01	2009-12-31	H3260_v1_3	238625
2010-01-01	2011-12-31	H3260_v1_4	238625
2012-01-01	2015-12-31	H3260_v1_5	238625
2016-01-01	2017-12-31	H3260_v1_6	238625
2018-01-01	2018-12-31	H3260_v1_7	238625
1899-01-01	2006-12-31	H3260_v1_0	238626
2007-01-01	2007-12-31	H3260_v1_2	238626
2008-01-01	2009-12-31	H3260_v1_3	238626
2010-01-01	2011-12-31	H3260_v1_4	238626
2012-01-01	2015-12-31	H3260_v1_5	238626
2016-01-01	2017-12-31	H3260_v1_6	238626
2018-01-01	2018-12-31	H3260_v1_7	238626
1899-01-01	2006-12-31	H3260_v1_0	238627
2007-01-01	2007-12-31	H3260_v1_2	238627
2008-01-01	2009-12-31	H3260_v1_3	238627
2010-01-01	2011-12-31	H3260_v1_4	238627
2012-01-01	2015-12-31	H3260_v1_5	238627
2016-01-01	2017-12-31	H3260_v1_6	238627
2018-01-01	2018-12-31	H3260_v1_7	238627
1899-01-01	2006-12-31	H3260_v1_0	238628
2007-01-01	2007-12-31	H3260_v1_2	238628
2008-01-01	2009-12-31	H3260_v1_3	238628
2010-01-01	2011-12-31	H3260_v1_4	238628
2012-01-01	2015-12-31	H3260_v1_5	238628
2016-01-01	2017-12-31	H3260_v1_6	238628
2018-01-01	2018-12-31	H3260_v1_7	238628
1899-01-01	2006-12-31	H3260_v1_0	238629
2007-01-01	2007-12-31	H3260_v1_2	238629
2008-01-01	2009-12-31	H3260_v1_3	238629
2010-01-01	2011-12-31	H3260_v1_4	238629
2012-01-01	2015-12-31	H3260_v1_5	238629
2016-01-01	2017-12-31	H3260_v1_6	238629
2018-01-01	2018-12-31	H3260_v1_7	238629
1899-01-01	2006-12-31	H3260_v1_0	238630
2007-01-01	2007-12-31	H3260_v1_2	238630
2008-01-01	2009-12-31	H3260_v1_3	238630
2010-01-01	2011-12-31	H3260_v1_4	238630
2012-01-01	2015-12-31	H3260_v1_5	238630
2016-01-01	2017-12-31	H3260_v1_6	238630
2018-01-01	2018-12-31	H3260_v1_7	238630
1899-01-01	2006-12-31	H3260_v1_0	238631
2007-01-01	2007-12-31	H3260_v1_2	238631
2008-01-01	2009-12-31	H3260_v1_3	238631
2010-01-01	2011-12-31	H3260_v1_4	238631
2012-01-01	2015-12-31	H3260_v1_5	238631
2016-01-01	2017-12-31	H3260_v1_6	238631
2018-01-01	2018-12-31	H3260_v1_7	238631
1899-01-01	2006-12-31	H3260_v1_0	238632
2007-01-01	2007-12-31	H3260_v1_2	238632
2008-01-01	2009-12-31	H3260_v1_3	238632
2010-01-01	2011-12-31	H3260_v1_4	238632
2012-01-01	2015-12-31	H3260_v1_5	238632
2016-01-01	2017-12-31	H3260_v1_6	238632
2018-01-01	2018-12-31	H3260_v1_7	238632
1899-01-01	2006-12-31	H3260_v1_0	238633
2007-01-01	2007-12-31	H3260_v1_2	238633
2008-01-01	2009-12-31	H3260_v1_3	238633
2010-01-01	2011-12-31	H3260_v1_4	238633
2012-01-01	2015-12-31	H3260_v1_5	238633
2016-01-01	2017-12-31	H3260_v1_6	238633
2018-01-01	2018-12-31	H3260_v1_7	238633
1899-01-01	2006-12-31	H3260_v1_0	238634
2007-01-01	2007-12-31	H3260_v1_2	238634
2008-01-01	2009-12-31	H3260_v1_3	238634
2010-01-01	2011-12-31	H3260_v1_4	238634
2012-01-01	2015-12-31	H3260_v1_5	238634
2016-01-01	2017-12-31	H3260_v1_6	238634
2018-01-01	2018-12-31	H3260_v1_7	238634
1899-01-01	2006-12-31	H3260_v1_0	238635
2007-01-01	2007-12-31	H3260_v1_2	238635
2008-01-01	2009-12-31	H3260_v1_3	238635
2010-01-01	2011-12-31	H3260_v1_4	238635
2012-01-01	2015-12-31	H3260_v1_5	238635
2016-01-01	2017-12-31	H3260_v1_6	238635
2018-01-01	2018-12-31	H3260_v1_7	238635
1899-01-01	2006-12-31	H3260_v1_0	238636
2007-01-01	2007-12-31	H3260_v1_2	238636
2008-01-01	2009-12-31	H3260_v1_3	238636
2010-01-01	2011-12-31	H3260_v1_4	238636
2012-01-01	2015-12-31	H3260_v1_5	238636
2016-01-01	2017-12-31	H3260_v1_6	238636
2018-01-01	2018-12-31	H3260_v1_7	238636
1899-01-01	2006-12-31	H3260_v1_0	238637
2007-01-01	2007-12-31	H3260_v1_2	238637
2008-01-01	2009-12-31	H3260_v1_3	238637
2010-01-01	2011-12-31	H3260_v1_4	238637
2012-01-01	2015-12-31	H3260_v1_5	238637
2016-01-01	2017-12-31	H3260_v1_6	238637
2018-01-01	2018-12-31	H3260_v1_7	238637
1899-01-01	2006-12-31	H3260_v1_0	238638
2007-01-01	2007-12-31	H3260_v1_2	238638
2008-01-01	2009-12-31	H3260_v1_3	238638
2010-01-01	2011-12-31	H3260_v1_4	238638
2012-01-01	2015-12-31	H3260_v1_5	238638
2016-01-01	2017-12-31	H3260_v1_6	238638
2018-01-01	2018-12-31	H3260_v1_7	238638
1899-01-01	2006-12-31	H3260_v1_0	238639
2007-01-01	2007-12-31	H3260_v1_2	238639
2008-01-01	2009-12-31	H3260_v1_3	238639
2010-01-01	2011-12-31	H3260_v1_4	238639
2012-01-01	2015-12-31	H3260_v1_5	238639
2016-01-01	2017-12-31	H3260_v1_6	238639
2018-01-01	2018-12-31	H3260_v1_7	238639
1899-01-01	2006-12-31	H3260_v1_0	238640
2007-01-01	2007-12-31	H3260_v1_2	238640
2008-01-01	2009-12-31	H3260_v1_3	238640
2010-01-01	2011-12-31	H3260_v1_4	238640
2012-01-01	2015-12-31	H3260_v1_5	238640
2016-01-01	2017-12-31	H3260_v1_6	238640
2018-01-01	2018-12-31	H3260_v1_7	238640
1899-01-01	2006-12-31	H3260_v1_0	238641
2007-01-01	2007-12-31	H3260_v1_2	238641
2008-01-01	2009-12-31	H3260_v1_3	238641
2010-01-01	2011-12-31	H3260_v1_4	238641
2012-01-01	2015-12-31	H3260_v1_5	238641
2016-01-01	2017-12-31	H3260_v1_6	238641
2018-01-01	2018-12-31	H3260_v1_7	238641
1899-01-01	2006-12-31	H3260_v1_0	238642
2007-01-01	2007-12-31	H3260_v1_2	238642
2008-01-01	2009-12-31	H3260_v1_3	238642
2010-01-01	2011-12-31	H3260_v1_4	238642
2012-01-01	2015-12-31	H3260_v1_5	238642
2016-01-01	2017-12-31	H3260_v1_6	238642
2018-01-01	2018-12-31	H3260_v1_7	238642
1899-01-01	2006-12-31	H3260_v1_0	238643
2007-01-01	2007-12-31	H3260_v1_2	238643
2008-01-01	2009-12-31	H3260_v1_3	238643
2010-01-01	2011-12-31	H3260_v1_4	238643
2012-01-01	2015-12-31	H3260_v1_5	238643
2016-01-01	2017-12-31	H3260_v1_6	238643
2018-01-01	2018-12-31	H3260_v1_7	238643
1899-01-01	2006-12-31	H3260_v1_0	238644
2007-01-01	2007-12-31	H3260_v1_2	238644
2008-01-01	2009-12-31	H3260_v1_3	238644
2010-01-01	2011-12-31	H3260_v1_4	238644
2012-01-01	2015-12-31	H3260_v1_5	238644
2016-01-01	2017-12-31	H3260_v1_6	238644
2018-01-01	2018-12-31	H3260_v1_7	238644
1899-01-01	2006-12-31	H3260_v1_0	238645
2007-01-01	2007-12-31	H3260_v1_2	238645
2008-01-01	2009-12-31	H3260_v1_3	238645
2010-01-01	2011-12-31	H3260_v1_4	238645
2012-01-01	2015-12-31	H3260_v1_5	238645
2016-01-01	2017-12-31	H3260_v1_6	238645
2018-01-01	2018-12-31	H3260_v1_7	238645
1899-01-01	2006-12-31	H3260_v1_0	238646
2007-01-01	2007-12-31	H3260_v1_2	238646
2008-01-01	2009-12-31	H3260_v1_3	238646
2010-01-01	2011-12-31	H3260_v1_4	238646
2012-01-01	2015-12-31	H3260_v1_5	238646
2016-01-01	2017-12-31	H3260_v1_6	238646
2018-01-01	2018-12-31	H3260_v1_7	238646
1899-01-01	2006-12-31	H3260_v1_0	238647
2007-01-01	2007-12-31	H3260_v1_2	238647
2008-01-01	2009-12-31	H3260_v1_3	238647
2010-01-01	2011-12-31	H3260_v1_4	238647
2012-01-01	2015-12-31	H3260_v1_5	238647
2016-01-01	2017-12-31	H3260_v1_6	238647
2018-01-01	2018-12-31	H3260_v1_7	238647
2018-01-01	2018-12-31	H3260_v1_7	238648
2018-01-01	2018-12-31	H3260_v1_7	238649
2018-01-01	2018-12-31	H3260_v1_7	238650
2018-01-01	2018-12-31	H3260_v1_7	238651
2007-01-01	2007-12-31	H3260_v1_2	238733
2008-01-01	2009-12-31	H3260_v1_3	238733
2010-01-01	2011-12-31	H3260_v1_4	238733
2012-01-01	2015-12-31	H3260_v1_5	238733
2016-01-01	2017-12-31	H3260_v1_6	238733
2018-01-01	2018-12-31	H3260_v1_7	238733
2007-01-01	2007-12-31	H3260_v1_2	238734
2008-01-01	2009-12-31	H3260_v1_3	238734
2010-01-01	2011-12-31	H3260_v1_4	238734
2012-01-01	2015-12-31	H3260_v1_5	238734
2016-01-01	2017-12-31	H3260_v1_6	238734
2018-01-01	2018-12-31	H3260_v1_7	238734
2007-01-01	2007-12-31	H3260_v1_2	238735
2008-01-01	2009-12-31	H3260_v1_3	238735
2010-01-01	2011-12-31	H3260_v1_4	238735
2012-01-01	2015-12-31	H3260_v1_5	238735
2016-01-01	2017-12-31	H3260_v1_6	238735
2018-01-01	2018-12-31	H3260_v1_7	238735
2007-01-01	2007-12-31	H3260_v1_2	238736
2008-01-01	2009-12-31	H3260_v1_3	238736
2010-01-01	2011-12-31	H3260_v1_4	238736
2012-01-01	2015-12-31	H3260_v1_5	238736
2016-01-01	2017-12-31	H3260_v1_6	238736
2018-01-01	2018-12-31	H3260_v1_7	238736
1899-01-01	2006-12-31	H3260_v1_0	238737
2007-01-01	2007-12-31	H3260_v1_2	238737
2008-01-01	2009-12-31	H3260_v1_3	238737
2010-01-01	2011-12-31	H3260_v1_4	238737
2012-01-01	2015-12-31	H3260_v1_5	238737
2016-01-01	2017-12-31	H3260_v1_6	238737
2018-01-01	2018-12-31	H3260_v1_7	238737
1899-01-01	2006-12-31	H3260_v1_0	238738
2007-01-01	2007-12-31	H3260_v1_2	238738
2008-01-01	2009-12-31	H3260_v1_3	238738
2010-01-01	2011-12-31	H3260_v1_4	238738
2012-01-01	2015-12-31	H3260_v1_5	238738
2016-01-01	2017-12-31	H3260_v1_6	238738
2018-01-01	2018-12-31	H3260_v1_7	238738
1899-01-01	2006-12-31	H3260_v1_0	238739
2007-01-01	2007-12-31	H3260_v1_2	238739
2008-01-01	2009-12-31	H3260_v1_3	238739
2010-01-01	2011-12-31	H3260_v1_4	238739
2012-01-01	2015-12-31	H3260_v1_5	238739
2016-01-01	2017-12-31	H3260_v1_6	238739
2018-01-01	2018-12-31	H3260_v1_7	238739
1899-01-01	2006-12-31	H3260_v1_0	238740
2007-01-01	2007-12-31	H3260_v1_2	238740
2008-01-01	2009-12-31	H3260_v1_3	238740
2010-01-01	2011-12-31	H3260_v1_4	238740
2012-01-01	2015-12-31	H3260_v1_5	238740
2016-01-01	2017-12-31	H3260_v1_6	238740
2018-01-01	2018-12-31	H3260_v1_7	238740
1899-01-01	2006-12-31	H3260_v1_0	238741
2007-01-01	2007-12-31	H3260_v1_2	238741
2008-01-01	2009-12-31	H3260_v1_3	238741
2010-01-01	2011-12-31	H3260_v1_4	238741
2012-01-01	2015-12-31	H3260_v1_5	238741
2016-01-01	2017-12-31	H3260_v1_6	238741
2018-01-01	2018-12-31	H3260_v1_7	238741
1899-01-01	2006-12-31	H3260_v1_0	238742
2007-01-01	2007-12-31	H3260_v1_2	238742
2008-01-01	2009-12-31	H3260_v1_3	238742
2010-01-01	2011-12-31	H3260_v1_4	238742
2012-01-01	2015-12-31	H3260_v1_5	238742
2016-01-01	2017-12-31	H3260_v1_6	238742
2018-01-01	2018-12-31	H3260_v1_7	238742
1899-01-01	2006-12-31	H3260_v1_0	238743
2007-01-01	2007-12-31	H3260_v1_2	238743
2008-01-01	2009-12-31	H3260_v1_3	238743
2010-01-01	2011-12-31	H3260_v1_4	238743
2012-01-01	2015-12-31	H3260_v1_5	238743
2016-01-01	2017-12-31	H3260_v1_6	238743
2018-01-01	2018-12-31	H3260_v1_7	238743
1899-01-01	2006-12-31	H3260_v1_0	238744
2007-01-01	2007-12-31	H3260_v1_2	238744
2008-01-01	2009-12-31	H3260_v1_3	238744
2010-01-01	2011-12-31	H3260_v1_4	238744
2012-01-01	2015-12-31	H3260_v1_5	238744
2016-01-01	2017-12-31	H3260_v1_6	238744
2018-01-01	2018-12-31	H3260_v1_7	238744
1899-01-01	2006-12-31	H3260_v1_0	238745
2007-01-01	2007-12-31	H3260_v1_2	238745
2008-01-01	2009-12-31	H3260_v1_3	238745
2010-01-01	2011-12-31	H3260_v1_4	238745
2012-01-01	2015-12-31	H3260_v1_5	238745
2016-01-01	2017-12-31	H3260_v1_6	238745
2018-01-01	2018-12-31	H3260_v1_7	238745
1899-01-01	2006-12-31	H3260_v1_0	238746
2007-01-01	2007-12-31	H3260_v1_2	238746
2008-01-01	2009-12-31	H3260_v1_3	238746
2010-01-01	2011-12-31	H3260_v1_4	238746
2012-01-01	2015-12-31	H3260_v1_5	238746
2016-01-01	2017-12-31	H3260_v1_6	238746
2018-01-01	2018-12-31	H3260_v1_7	238746
1899-01-01	2006-12-31	H3260_v1_0	238747
2007-01-01	2007-12-31	H3260_v1_2	238747
2008-01-01	2009-12-31	H3260_v1_3	238747
2010-01-01	2011-12-31	H3260_v1_4	238747
2012-01-01	2015-12-31	H3260_v1_5	238747
2016-01-01	2017-12-31	H3260_v1_6	238747
2018-01-01	2018-12-31	H3260_v1_7	238747
1899-01-01	2006-12-31	H3260_v1_0	238748
2007-01-01	2007-12-31	H3260_v1_2	238748
2008-01-01	2009-12-31	H3260_v1_3	238748
2010-01-01	2011-12-31	H3260_v1_4	238748
2012-01-01	2015-12-31	H3260_v1_5	238748
2016-01-01	2017-12-31	H3260_v1_6	238748
2018-01-01	2018-12-31	H3260_v1_7	238748
1899-01-01	2006-12-31	H3260_v1_0	238749
2007-01-01	2007-12-31	H3260_v1_2	238749
2008-01-01	2009-12-31	H3260_v1_3	238749
2010-01-01	2011-12-31	H3260_v1_4	238749
2012-01-01	2015-12-31	H3260_v1_5	238749
2016-01-01	2017-12-31	H3260_v1_6	238749
2018-01-01	2018-12-31	H3260_v1_7	238749
1899-01-01	2006-12-31	H3260_v1_0	238750
2007-01-01	2007-12-31	H3260_v1_2	238750
2008-01-01	2009-12-31	H3260_v1_3	238750
2010-01-01	2011-12-31	H3260_v1_4	238750
2012-01-01	2015-12-31	H3260_v1_5	238750
2016-01-01	2017-12-31	H3260_v1_6	238750
2018-01-01	2018-12-31	H3260_v1_7	238750
1899-01-01	2006-12-31	H3260_v1_0	238751
2007-01-01	2007-12-31	H3260_v1_2	238751
2008-01-01	2009-12-31	H3260_v1_3	238751
2010-01-01	2011-12-31	H3260_v1_4	238751
2012-01-01	2015-12-31	H3260_v1_5	238751
2016-01-01	2017-12-31	H3260_v1_6	238751
2018-01-01	2018-12-31	H3260_v1_7	238751
1899-01-01	2006-12-31	H3260_v1_0	238752
2007-01-01	2007-12-31	H3260_v1_2	238752
2008-01-01	2009-12-31	H3260_v1_3	238752
2010-01-01	2011-12-31	H3260_v1_4	238752
2012-01-01	2015-12-31	H3260_v1_5	238752
2016-01-01	2017-12-31	H3260_v1_6	238752
2018-01-01	2018-12-31	H3260_v1_7	238752
1899-01-01	2006-12-31	H3260_v1_0	238753
2007-01-01	2007-12-31	H3260_v1_2	238753
2008-01-01	2009-12-31	H3260_v1_3	238753
2010-01-01	2011-12-31	H3260_v1_4	238753
2012-01-01	2015-12-31	H3260_v1_5	238753
2016-01-01	2017-12-31	H3260_v1_6	238753
2018-01-01	2018-12-31	H3260_v1_7	238753
1899-01-01	2006-12-31	H3260_v1_0	238754
2007-01-01	2007-12-31	H3260_v1_2	238754
2008-01-01	2009-12-31	H3260_v1_3	238754
2010-01-01	2011-12-31	H3260_v1_4	238754
2012-01-01	2015-12-31	H3260_v1_5	238754
2016-01-01	2017-12-31	H3260_v1_6	238754
2018-01-01	2018-12-31	H3260_v1_7	238754
1899-01-01	2006-12-31	H3260_v1_0	238755
2007-01-01	2007-12-31	H3260_v1_2	238755
2008-01-01	2009-12-31	H3260_v1_3	238755
2010-01-01	2011-12-31	H3260_v1_4	238755
2012-01-01	2015-12-31	H3260_v1_5	238755
2016-01-01	2017-12-31	H3260_v1_6	238755
2018-01-01	2018-12-31	H3260_v1_7	238755
1899-01-01	2006-12-31	H3260_v1_0	238756
2007-01-01	2007-12-31	H3260_v1_2	238756
2008-01-01	2009-12-31	H3260_v1_3	238756
2010-01-01	2011-12-31	H3260_v1_4	238756
2012-01-01	2015-12-31	H3260_v1_5	238756
2016-01-01	2017-12-31	H3260_v1_6	238756
2018-01-01	2018-12-31	H3260_v1_7	238756
1899-01-01	2006-12-31	H3260_v1_0	238757
2007-01-01	2007-12-31	H3260_v1_2	238757
2008-01-01	2009-12-31	H3260_v1_3	238757
2010-01-01	2011-12-31	H3260_v1_4	238757
2012-01-01	2015-12-31	H3260_v1_5	238757
2016-01-01	2017-12-31	H3260_v1_6	238757
2018-01-01	2018-12-31	H3260_v1_7	238757
1899-01-01	2006-12-31	H3260_v1_0	238758
2007-01-01	2007-12-31	H3260_v1_2	238758
2008-01-01	2009-12-31	H3260_v1_3	238758
2010-01-01	2011-12-31	H3260_v1_4	238758
2012-01-01	2015-12-31	H3260_v1_5	238758
2016-01-01	2017-12-31	H3260_v1_6	238758
2018-01-01	2018-12-31	H3260_v1_7	238758
1899-01-01	2006-12-31	H3260_v1_0	238759
2007-01-01	2007-12-31	H3260_v1_2	238759
2008-01-01	2009-12-31	H3260_v1_3	238759
2010-01-01	2011-12-31	H3260_v1_4	238759
2012-01-01	2015-12-31	H3260_v1_5	238759
2016-01-01	2017-12-31	H3260_v1_6	238759
2018-01-01	2018-12-31	H3260_v1_7	238759
2007-01-01	2007-12-31	H3260_v1_2	238760
2008-01-01	2009-12-31	H3260_v1_3	238760
2010-01-01	2011-12-31	H3260_v1_4	238760
2012-01-01	2015-12-31	H3260_v1_5	238760
2016-01-01	2017-12-31	H3260_v1_6	238760
2018-01-01	2018-12-31	H3260_v1_7	238760
2007-01-01	2007-12-31	H3260_v1_2	238761
2008-01-01	2009-12-31	H3260_v1_3	238761
2010-01-01	2011-12-31	H3260_v1_4	238761
2012-01-01	2015-12-31	H3260_v1_5	238761
2016-01-01	2017-12-31	H3260_v1_6	238761
2018-01-01	2018-12-31	H3260_v1_7	238761
2007-01-01	2007-12-31	H3260_v1_2	238762
2008-01-01	2009-12-31	H3260_v1_3	238762
2010-01-01	2011-12-31	H3260_v1_4	238762
2012-01-01	2015-12-31	H3260_v1_5	238762
2016-01-01	2017-12-31	H3260_v1_6	238762
2018-01-01	2018-12-31	H3260_v1_7	238762
2007-01-01	2007-12-31	H3260_v1_2	238763
2008-01-01	2009-12-31	H3260_v1_3	238763
2010-01-01	2011-12-31	H3260_v1_4	238763
2012-01-01	2015-12-31	H3260_v1_5	238763
2016-01-01	2017-12-31	H3260_v1_6	238763
2018-01-01	2018-12-31	H3260_v1_7	238763
2007-01-01	2007-12-31	H3260_v1_2	238764
2008-01-01	2009-12-31	H3260_v1_3	238764
2010-01-01	2011-12-31	H3260_v1_4	238764
2012-01-01	2015-12-31	H3260_v1_5	238764
