stratum	sp_poststratum	panel_set	panel_address	panel_id
53	1	2	30	20
53	1	2	31	44
53	1	2	33	28
53	1	2	34	13
53	1	2	36	3
53	1	2	37	40
53	1	2	38	21
53	1	2	39	46
53	1	2	41	31
53	1	2	42	12
53	1	2	44	8
53	1	2	45	35
53	1	2	46	18
53	1	2	47	42
53	1	2	49	26
53	1	2	50	16
53	1	2	52	2
53	1	2	53	38
53	1	2	54	23
53	1	2	55	48
53	1	2	57	30
53	1	2	58	9
53	1	2	60	5
53	1	2	61	33
53	1	2	62	19
53	1	2	63	43
55	2	1	0	20
55	2	1	1	25
55	2	1	4	13
55	2	1	5	38
55	2	1	6	3
55	2	1	7	45
55	2	1	8	21
55	2	1	9	29
55	2	1	12	10
55	2	1	13	36
55	2	1	14	5
55	2	1	15	42
55	2	1	16	17
55	2	1	17	28
55	2	1	20	16
55	2	1	21	40
55	2	1	22	2
55	2	1	23	47
55	2	1	24	24
55	2	1	25	31
55	2	1	28	12
55	2	1	29	34
55	2	1	30	8
55	2	1	31	44
55	2	1	32	19
55	2	1	33	26
55	2	1	36	14
55	2	1	37	37
55	2	1	38	4
55	2	1	39	46
55	2	1	40	22
55	2	1	41	30
55	2	1	44	9
55	2	1	45	35
55	2	1	46	6
55	2	1	47	41
55	2	1	48	18
55	2	1	49	27
55	2	1	52	15
55	2	1	53	39
55	2	1	54	1
55	2	1	55	48
55	2	1	56	23
55	2	1	57	32
55	2	1	60	11
55	2	1	61	33
55	2	1	62	7
55	2	1	63	43
55	2	2	0	40
55	2	2	3	15
55	2	2	4	27
55	2	2	5	5
55	2	2	6	41
55	2	2	7	24
55	2	2	8	35
55	2	2	11	11
55	2	2	12	29
55	2	2	13	1
55	2	2	14	45
55	2	2	15	17
55	2	2	16	37
55	2	2	19	14
55	2	2	20	25
55	2	2	21	8
55	2	2	22	43
55	2	2	23	22
55	2	2	24	33
55	2	2	27	9
55	2	2	28	32
55	2	2	29	3
55	2	2	30	48
55	2	2	31	20
55	2	2	32	39
55	2	2	35	16
55	2	2	36	28
55	2	2	37	6
55	2	2	38	42
55	2	2	39	23
55	2	2	40	36
55	2	2	43	12
55	2	2	44	30
55	2	2	45	2
55	2	2	46	46
55	2	2	47	18
55	2	2	48	38
55	2	2	51	13
55	2	2	52	26
55	2	2	53	7
55	2	2	54	44
55	2	2	55	21
55	2	2	56	34
55	2	2	59	10
55	2	2	60	31
55	2	2	61	4
55	2	2	62	47
55	2	2	63	19
55	3	1	0	6
55	3	1	1	33
55	3	1	2	22
55	3	1	3	41
55	3	1	5	27
55	3	1	6	10
55	3	1	8	4
55	3	1	9	40
55	3	1	10	20
55	3	1	11	45
55	3	1	13	30
55	3	1	14	14
55	3	1	16	7
55	3	1	17	36
55	3	1	18	24
55	3	1	19	43
55	3	1	21	26
55	3	1	22	12
55	3	1	24	2
55	3	1	25	38
55	3	1	26	18
55	3	1	27	47
55	3	1	29	32
55	3	1	30	16
55	3	1	32	5
55	3	1	33	34
55	3	1	34	21
55	3	1	35	42
55	3	1	37	28
55	3	1	38	9
55	3	1	40	3
55	3	1	41	39
55	3	1	42	19
55	3	1	43	46
55	3	1	45	29
55	3	1	46	13
55	3	1	48	8
55	3	1	49	35
55	3	1	50	23
55	3	1	51	44
55	3	1	53	25
55	3	1	54	11
55	3	1	56	1
55	3	1	57	37
55	3	1	58	17
55	3	1	59	48
55	3	1	61	31
55	3	1	62	15
55	3	2	1	48
55	3	2	2	11
55	3	2	3	28
55	3	2	4	3
55	3	2	6	23
55	3	2	7	39
55	3	2	9	44
55	3	2	10	16
55	3	2	11	32
55	3	2	12	5
55	3	2	14	20
55	3	2	15	36
55	3	2	17	46
55	3	2	18	10
55	3	2	19	25
55	3	2	20	1
55	3	2	22	22
55	3	2	23	38
55	3	2	25	41
55	3	2	26	14
55	3	2	27	29
55	3	2	28	8
55	3	2	30	17
55	3	2	31	34
55	3	2	33	47
55	3	2	34	12
55	3	2	35	27
55	3	2	36	4
55	3	2	38	24
55	3	2	39	40
55	3	2	41	43
55	3	2	42	15
55	3	2	43	31
55	3	2	44	6
55	3	2	46	19
55	3	2	47	35
55	3	2	49	45
55	3	2	50	9
55	3	2	51	26
55	3	2	52	2
55	3	2	54	21
55	3	2	55	37
55	3	2	57	42
55	3	2	58	13
55	3	2	59	30
55	3	2	60	7
55	3	2	62	18
55	3	2	63	33
55	4	1	0	18
55	4	1	2	1
55	4	1	3	25
55	4	1	4	12
55	4	1	5	48
55	4	1	7	40
55	4	1	8	23
55	4	1	10	5
55	4	1	11	32
55	4	1	12	16
55	4	1	13	41
55	4	1	15	35
55	4	1	16	20
55	4	1	18	3
55	4	1	19	27
55	4	1	20	9
55	4	1	21	46
55	4	1	23	37
55	4	1	24	21
55	4	1	26	8
55	4	1	27	29
55	4	1	28	14
55	4	1	29	43
55	4	1	31	34
55	4	1	32	17
55	4	1	34	2
55	4	1	35	26
55	4	1	36	11
55	4	1	37	47
55	4	1	39	39
55	4	1	40	24
55	4	1	42	6
55	4	1	43	31
55	4	1	44	15
55	4	1	45	42
55	4	1	47	36
55	4	1	48	19
55	4	1	50	4
55	4	1	51	28
55	4	1	52	10
55	4	1	53	45
55	4	1	55	38
55	4	1	56	22
55	4	1	58	7
55	4	1	59	30
55	4	1	60	13
55	4	1	61	44
55	4	1	63	33
55	4	2	1	19
55	4	2	2	25
55	4	2	4	46
55	4	2	5	11
55	4	2	6	33
55	4	2	7	3
55	4	2	9	21
55	4	2	10	31
55	4	2	12	44
55	4	2	13	13
55	4	2	14	40
55	4	2	15	6
55	4	2	17	17
55	4	2	18	27
55	4	2	20	47
55	4	2	21	10
55	4	2	22	35
55	4	2	23	2
55	4	2	25	24
55	4	2	26	29
55	4	2	28	41
55	4	2	29	16
55	4	2	30	37
55	4	2	31	8
55	4	2	33	20
55	4	2	34	26
55	4	2	36	45
55	4	2	37	12
55	4	2	38	34
55	4	2	39	4
55	4	2	41	22
55	4	2	42	32
55	4	2	44	43
55	4	2	45	14
55	4	2	46	39
55	4	2	47	5
55	4	2	49	18
55	4	2	50	28
55	4	2	52	48
55	4	2	53	9
55	4	2	54	36
55	4	2	55	1
55	4	2	57	23
55	4	2	58	30
55	4	2	60	42
55	4	2	61	15
55	4	2	62	38
55	4	2	63	7
55	6	1	1	28
55	6	1	2	21
55	6	1	3	41
55	6	1	4	2
55	6	1	5	38
55	6	1	6	14
55	6	1	9	29
55	6	1	10	20
55	6	1	11	48
55	6	1	12	6
55	6	1	13	36
55	6	1	14	9
55	6	1	17	25
55	6	1	18	24
55	6	1	19	44
55	6	1	20	3
55	6	1	21	39
55	6	1	22	15
55	6	1	25	31
55	6	1	26	18
55	6	1	27	45
55	6	1	28	7
55	6	1	29	33
55	6	1	30	11
55	6	1	33	27
55	6	1	34	22
55	6	1	35	42
55	6	1	36	1
55	6	1	37	37
55	6	1	38	13
55	6	1	41	30
55	6	1	42	19
55	6	1	43	47
55	6	1	44	5
55	6	1	45	35
55	6	1	46	10
55	6	1	49	26
55	6	1	50	23
55	6	1	51	43
55	6	1	52	4
55	6	1	53	40
55	6	1	54	16
55	6	1	57	32
55	6	1	58	17
55	6	1	59	46
55	6	1	60	8
55	6	1	61	34
55	6	1	62	12
55	6	2	0	24
55	6	2	1	38
55	6	2	2	6
55	6	2	3	44
55	6	2	4	11
55	6	2	5	31
55	6	2	8	19
55	6	2	9	35
55	6	2	10	2
55	6	2	11	45
55	6	2	12	13
55	6	2	13	28
55	6	2	16	22
55	6	2	17	39
55	6	2	18	8
55	6	2	19	42
55	6	2	20	10
55	6	2	21	30
55	6	2	24	17
55	6	2	25	34
55	6	2	26	3
55	6	2	27	47
55	6	2	28	15
55	6	2	29	26
55	6	2	32	23
55	6	2	33	37
55	6	2	34	5
55	6	2	35	43
55	6	2	36	12
55	6	2	37	32
55	6	2	40	20
55	6	2	41	36
55	6	2	42	1
55	6	2	43	46
55	6	2	44	14
55	6	2	45	27
55	6	2	48	21
55	6	2	49	40
55	6	2	50	7
55	6	2	51	41
55	6	2	52	9
55	6	2	53	29
55	6	2	56	18
55	6	2	57	33
55	6	2	58	4
55	6	2	59	48
55	6	2	60	16
55	6	2	61	25
55	7	1	1	22
55	7	1	2	25
55	7	1	3	2
55	7	1	4	41
55	7	1	5	11
55	7	1	6	33
55	7	1	9	20
55	7	1	10	29
55	7	1	11	7
55	7	1	12	46
55	7	1	13	15
55	7	1	14	37
55	7	1	17	24
55	7	1	18	27
55	7	1	19	4
55	7	1	20	44
55	7	1	21	9
55	7	1	22	36
55	7	1	25	17
55	7	1	26	31
55	7	1	27	5
55	7	1	28	47
55	7	1	29	14
55	7	1	30	40
55	7	1	33	21
55	7	1	34	26
55	7	1	35	1
55	7	1	36	42
55	7	1	37	12
55	7	1	38	34
55	7	1	41	19
55	7	1	42	30
55	7	1	43	8
55	7	1	44	45
55	7	1	45	16
55	7	1	46	38
55	7	1	49	23
55	7	1	50	28
55	7	1	51	3
55	7	1	52	43
55	7	1	53	10
55	7	1	54	35
55	7	1	57	18
55	7	1	58	32
55	7	1	59	6
55	7	1	60	48
55	7	1	61	13
55	7	1	62	39
55	7	2	0	10
55	7	2	2	8
55	7	2	3	38
55	7	2	4	22
55	7	2	5	47
55	7	2	7	32
55	7	2	8	14
55	7	2	10	2
55	7	2	11	34
55	7	2	12	18
55	7	2	13	41
55	7	2	15	26
55	7	2	16	11
55	7	2	18	6
55	7	2	19	40
55	7	2	20	23
55	7	2	21	45
55	7	2	23	30
55	7	2	24	15
55	7	2	26	4
55	7	2	27	36
55	7	2	28	19
55	7	2	29	44
55	7	2	31	27
55	7	2	32	9
55	7	2	34	7
55	7	2	35	37
55	7	2	36	21
55	7	2	37	48
55	7	2	39	31
55	7	2	40	13
55	7	2	42	1
55	7	2	43	33
55	7	2	44	17
55	7	2	45	42
55	7	2	47	25
55	7	2	48	12
55	7	2	50	5
55	7	2	51	39
55	7	2	52	24
55	7	2	53	46
55	7	2	55	29
55	7	2	56	16
55	7	2	58	3
55	7	2	59	35
55	7	2	60	20
55	7	2	61	43
55	7	2	63	28
56	2	1	0	38
56	2	1	1	18
56	2	1	3	2
56	2	1	4	29
56	2	1	5	13
56	2	1	6	46
56	2	1	8	33
56	2	1	9	24
56	2	1	11	8
56	2	1	12	26
56	2	1	13	9
56	2	1	14	41
56	2	1	16	39
56	2	1	17	19
56	2	1	19	4
56	2	1	20	31
56	2	1	21	16
56	2	1	22	48
56	2	1	24	36
56	2	1	25	21
56	2	1	27	6
56	2	1	28	27
56	2	1	29	11
56	2	1	30	43
56	2	1	32	37
56	2	1	33	17
56	2	1	35	1
56	2	1	36	30
56	2	1	37	14
56	2	1	38	45
56	2	1	40	34
56	2	1	41	23
56	2	1	43	7
56	2	1	44	25
56	2	1	45	10
56	2	1	46	42
56	2	1	48	40
56	2	1	49	20
56	2	1	51	3
56	2	1	52	32
56	2	1	53	15
56	2	1	54	47
56	2	1	56	35
56	2	1	57	22
56	2	1	59	5
56	2	1	60	28
56	2	1	61	12
56	2	1	62	44
56	2	2	0	4
56	2	2	2	19
56	2	2	3	40
56	2	2	5	41
56	2	2	6	11
56	2	2	7	29
56	2	2	8	5
56	2	2	10	22
56	2	2	11	34
56	2	2	13	45
56	2	2	14	16
56	2	2	15	27
56	2	2	16	1
56	2	2	18	18
56	2	2	19	37
56	2	2	21	44
56	2	2	22	9
56	2	2	23	31
56	2	2	24	8
56	2	2	26	24
56	2	2	27	35
56	2	2	29	47
56	2	2	30	14
56	2	2	31	26
56	2	2	32	3
56	2	2	34	20
56	2	2	35	39
56	2	2	37	42
56	2	2	38	12
56	2	2	39	30
56	2	2	40	6
56	2	2	42	21
56	2	2	43	33
56	2	2	45	46
56	2	2	46	15
56	2	2	47	28
56	2	2	48	2
56	2	2	50	17
56	2	2	51	38
56	2	2	53	43
56	2	2	54	10
56	2	2	55	32
56	2	2	56	7
56	2	2	58	23
56	2	2	59	36
56	2	2	61	48
56	2	2	62	13
56	2	2	63	25
56	3	1	1	5
56	3	1	2	37
56	3	1	3	24
56	3	1	4	43
56	3	1	6	29
56	3	1	7	10
56	3	1	9	1
56	3	1	10	36
56	3	1	11	17
56	3	1	12	46
56	3	1	14	27
56	3	1	15	16
56	3	1	17	8
56	3	1	18	40
56	3	1	19	21
56	3	1	20	42
56	3	1	22	32
56	3	1	23	11
56	3	1	25	4
56	3	1	26	34
56	3	1	27	20
56	3	1	28	48
56	3	1	30	25
56	3	1	31	13
56	3	1	33	6
56	3	1	34	38
56	3	1	35	23
56	3	1	36	44
56	3	1	38	30
56	3	1	39	9
56	3	1	41	2
56	3	1	42	35
56	3	1	43	18
56	3	1	44	45
56	3	1	46	28
56	3	1	47	15
56	3	1	49	7
56	3	1	50	39
56	3	1	51	22
56	3	1	52	41
56	3	1	54	31
56	3	1	55	12
56	3	1	57	3
56	3	1	58	33
56	3	1	59	19
56	3	1	60	47
56	3	1	62	26
56	3	1	63	14
56	3	2	0	35
56	3	2	1	10
56	3	2	3	1
56	3	2	4	32
56	3	2	5	18
56	3	2	6	42
56	3	2	8	37
56	3	2	9	13
56	3	2	11	5
56	3	2	12	25
56	3	2	13	21
56	3	2	14	48
56	3	2	16	34
56	3	2	17	12
56	3	2	19	3
56	3	2	20	29
56	3	2	21	20
56	3	2	22	43
56	3	2	24	39
56	3	2	25	16
56	3	2	27	8
56	3	2	28	27
56	3	2	29	24
56	3	2	30	46
56	3	2	32	36
56	3	2	33	9
56	3	2	35	2
56	3	2	36	31
56	3	2	37	17
56	3	2	38	41
56	3	2	40	38
56	3	2	41	14
56	3	2	43	6
56	3	2	44	26
56	3	2	45	22
56	3	2	46	47
56	3	2	48	33
56	3	2	49	11
56	3	2	51	4
56	3	2	52	30
56	3	2	53	19
56	3	2	54	44
56	3	2	56	40
56	3	2	57	15
56	3	2	59	7
56	3	2	60	28
56	3	2	61	23
56	3	2	62	45
56	4	1	0	16
56	4	1	1	36
56	4	1	3	44
56	4	1	4	23
56	4	1	5	32
56	4	1	6	5
56	4	1	8	9
56	4	1	9	39
56	4	1	11	48
56	4	1	12	19
56	4	1	13	25
56	4	1	14	1
56	4	1	16	13
56	4	1	17	33
56	4	1	19	41
56	4	1	20	22
56	4	1	21	30
56	4	1	22	7
56	4	1	24	11
56	4	1	25	37
56	4	1	27	46
56	4	1	28	17
56	4	1	29	27
56	4	1	30	3
56	4	1	32	15
56	4	1	33	35
56	4	1	35	43
56	4	1	36	24
56	4	1	37	31
56	4	1	38	6
56	4	1	40	10
56	4	1	41	40
56	4	1	43	47
56	4	1	44	20
56	4	1	45	26
56	4	1	46	2
56	4	1	48	14
56	4	1	49	34
56	4	1	51	42
56	4	1	52	21
56	4	1	53	29
56	4	1	54	8
56	4	1	56	12
56	4	1	57	38
56	4	1	59	45
56	4	1	60	18
56	4	1	61	28
56	4	1	62	4
56	4	2	0	5
56	4	2	1	40
56	4	2	2	23
56	4	2	3	47
56	4	2	5	30
56	4	2	6	15
56	4	2	8	1
56	4	2	9	34
56	4	2	10	20
56	4	2	11	41
56	4	2	13	27
56	4	2	14	9
56	4	2	16	7
56	4	2	17	38
56	4	2	18	21
56	4	2	19	45
56	4	2	21	31
56	4	2	22	13
56	4	2	24	3
56	4	2	25	36
56	4	2	26	17
56	4	2	27	43
56	4	2	29	26
56	4	2	30	11
56	4	2	32	6
56	4	2	33	39
56	4	2	34	24
56	4	2	35	48
56	4	2	37	29
56	4	2	38	16
56	4	2	40	2
56	4	2	41	33
56	4	2	42	19
56	4	2	43	42
56	4	2	45	28
56	4	2	46	10
56	4	2	48	8
56	4	2	49	37
56	4	2	50	22
56	4	2	51	46
56	4	2	53	32
56	4	2	54	14
56	4	2	56	4
56	4	2	57	35
56	4	2	58	18
56	4	2	59	44
56	4	2	61	25
56	4	2	62	12
56	5	1	0	27
56	5	1	1	24
56	5	1	3	8
56	5	1	4	33
56	5	1	5	12
56	5	1	6	43
56	5	1	8	29
56	5	1	9	17
56	5	1	11	4
56	5	1	12	38
56	5	1	13	14
56	5	1	14	48
56	5	1	16	25
56	5	1	17	22
56	5	1	19	6
56	5	1	20	36
56	5	1	21	9
56	5	1	22	41
56	5	1	24	31
56	5	1	25	20
56	5	1	27	2
56	5	1	28	39
56	5	1	29	15
56	5	1	30	46
56	5	1	32	28
56	5	1	33	23
56	5	1	35	7
56	5	1	36	34
56	5	1	37	11
56	5	1	38	44
56	5	1	40	30
56	5	1	41	18
56	5	1	43	3
56	5	1	44	37
56	5	1	45	13
56	5	1	46	47
56	5	1	48	26
56	5	1	49	21
56	5	1	51	5
56	5	1	52	35
56	5	1	53	10
56	5	1	54	42
56	5	1	56	32
56	5	1	57	19
56	5	1	59	1
56	5	1	60	40
56	5	1	61	16
56	5	1	62	45
56	5	2	0	18
56	5	2	1	35
56	5	2	3	48
56	5	2	4	11
56	5	2	5	30
56	5	2	6	8
56	5	2	8	21
56	5	2	9	39
56	5	2	11	43
56	5	2	12	13
56	5	2	13	28
56	5	2	14	4
56	5	2	16	20
56	5	2	17	34
56	5	2	19	46
56	5	2	20	9
56	5	2	21	31
56	5	2	22	6
56	5	2	24	24
56	5	2	25	37
56	5	2	27	41
56	5	2	28	16
56	5	2	29	26
56	5	2	30	2
56	5	2	32	17
56	5	2	33	36
56	5	2	35	47
56	5	2	36	12
56	5	2	37	29
56	5	2	38	7
56	5	2	40	22
56	5	2	41	40
56	5	2	43	44
56	5	2	44	14
56	5	2	45	27
56	5	2	46	3
56	5	2	48	19
56	5	2	49	33
56	5	2	51	45
56	5	2	52	10
56	5	2	53	32
56	5	2	54	5
56	5	2	56	23
56	5	2	57	38
56	5	2	59	42
56	5	2	60	15
56	5	2	61	25
56	5	2	62	1
56	6	1	0	27
56	6	1	1	4
56	6	1	2	45
56	6	1	3	23
56	6	1	4	40
56	6	1	7	16
56	6	1	8	29
56	6	1	9	8
56	6	1	10	44
56	6	1	11	18
56	6	1	12	36
56	6	1	15	10
56	6	1	16	25
56	6	1	17	1
56	6	1	18	47
56	6	1	19	22
56	6	1	20	37
56	6	1	23	13
56	6	1	24	31
56	6	1	25	5
56	6	1	26	41
56	6	1	27	20
56	6	1	28	33
56	6	1	31	11
56	6	1	32	28
56	6	1	33	3
56	6	1	34	46
56	6	1	35	24
56	6	1	36	39
56	6	1	39	15
56	6	1	40	30
56	6	1	41	7
56	6	1	42	43
56	6	1	43	17
56	6	1	44	35
56	6	1	47	9
56	6	1	48	26
56	6	1	49	2
56	6	1	50	48
56	6	1	51	21
56	6	1	52	38
56	6	1	55	14
56	6	1	56	32
56	6	1	57	6
56	6	1	58	42
56	6	1	59	19
56	6	1	60	34
56	6	1	63	12
56	6	2	0	22
56	6	2	1	31
56	6	2	3	41
56	6	2	4	9
56	6	2	5	33
56	6	2	6	2
56	6	2	8	17
56	6	2	9	27
56	6	2	11	46
56	6	2	12	14
56	6	2	13	40
56	6	2	14	8
56	6	2	16	24
56	6	2	17	30
56	6	2	19	43
56	6	2	20	11
56	6	2	21	35
56	6	2	22	4
56	6	2	24	19
56	6	2	25	26
56	6	2	27	48
56	6	2	28	15
56	6	2	29	38
56	6	2	30	5
56	6	2	32	21
56	6	2	33	32
56	6	2	35	42
56	6	2	36	10
56	6	2	37	34
56	6	2	38	1
56	6	2	40	18
56	6	2	41	28
56	6	2	43	45
56	6	2	44	13
56	6	2	45	39
56	6	2	46	7
56	6	2	48	23
56	6	2	49	29
56	6	2	51	44
56	6	2	52	12
56	6	2	53	36
56	6	2	54	3
56	6	2	56	20
56	6	2	57	25
56	6	2	59	47
56	6	2	60	16
56	6	2	61	37
56	6	2	62	6
57	2	1	2	14
57	2	1	3	32
57	2	1	4	1
57	2	1	5	44
57	2	1	6	24
57	2	1	7	39
57	2	1	10	12
57	2	1	11	28
57	2	1	12	6
57	2	1	13	47
57	2	1	14	17
57	2	1	15	34
57	2	1	18	15
57	2	1	19	30
57	2	1	20	3
57	2	1	21	42
57	2	1	22	22
57	2	1	23	38
57	2	1	26	10
57	2	1	27	25
57	2	1	28	8
57	2	1	29	46
57	2	1	30	20
57	2	1	31	36
57	2	1	34	13
57	2	1	35	31
57	2	1	36	2
57	2	1	37	43
57	2	1	38	23
57	2	1	39	40
57	2	1	42	11
57	2	1	43	27
57	2	1	44	5
57	2	1	45	48
57	2	1	46	18
57	2	1	47	33
57	2	1	50	16
57	2	1	51	29
57	2	1	52	4
57	2	1	53	41
57	2	1	54	21
57	2	1	55	37
57	2	1	58	9
57	2	1	59	26
57	2	1	60	7
57	2	1	61	45
57	2	1	62	19
57	2	1	63	35
57	2	2	0	21
57	2	2	2	5
57	2	2	3	30
57	2	2	4	14
57	2	2	5	45
57	2	2	7	33
57	2	2	8	19
57	2	2	10	2
57	2	2	11	26
57	2	2	12	10
57	2	2	13	41
57	2	2	15	38
57	2	2	16	23
57	2	2	18	8
57	2	2	19	31
57	2	2	20	15
57	2	2	21	48
57	2	2	23	35
57	2	2	24	17
57	2	2	26	4
57	2	2	27	28
57	2	2	28	11
57	2	2	29	44
57	2	2	31	39
57	2	2	32	22
57	2	2	34	6
57	2	2	35	29
57	2	2	36	13
57	2	2	37	46
57	2	2	39	34
57	2	2	40	20
57	2	2	42	1
57	2	2	43	25
57	2	2	44	9
57	2	2	45	42
57	2	2	47	37
57	2	2	48	24
57	2	2	50	7
57	2	2	51	32
57	2	2	52	16
57	2	2	53	47
57	2	2	55	36
57	2	2	56	18
57	2	2	58	3
57	2	2	59	27
57	2	2	60	12
57	2	2	61	43
57	2	2	63	40
57	3	1	0	26
57	3	1	3	12
57	3	1	4	37
57	3	1	5	5
57	3	1	6	44
57	3	1	7	19
57	3	1	8	29
57	3	1	11	13
57	3	1	12	36
57	3	1	13	4
57	3	1	14	48
57	3	1	15	22
57	3	1	16	28
57	3	1	19	9
57	3	1	20	40
57	3	1	21	7
57	3	1	22	41
57	3	1	23	17
57	3	1	24	31
57	3	1	27	15
57	3	1	28	33
57	3	1	29	2
57	3	1	30	45
57	3	1	31	24
57	3	1	32	25
57	3	1	35	11
57	3	1	36	38
57	3	1	37	6
57	3	1	38	43
57	3	1	39	20
57	3	1	40	30
57	3	1	43	14
57	3	1	44	35
57	3	1	45	3
57	3	1	46	47
57	3	1	47	21
57	3	1	48	27
57	3	1	51	10
57	3	1	52	39
57	3	1	53	8
57	3	1	54	42
57	3	1	55	18
57	3	1	56	32
57	3	1	59	16
57	3	1	60	34
57	3	1	61	1
57	3	1	62	46
57	3	1	63	23
57	3	2	0	32
57	3	2	3	23
57	3	2	4	33
57	3	2	5	8
57	3	2	6	45
57	3	2	7	11
57	3	2	8	26
57	3	2	11	19
57	3	2	12	37
57	3	2	13	4
57	3	2	14	43
57	3	2	15	14
57	3	2	16	30
57	3	2	19	22
57	3	2	20	36
57	3	2	21	6
57	3	2	22	48
57	3	2	23	9
57	3	2	24	28
57	3	2	27	17
57	3	2	28	40
57	3	2	29	2
57	3	2	30	42
57	3	2	31	15
57	3	2	32	31
57	3	2	35	24
57	3	2	36	34
57	3	2	37	7
57	3	2	38	46
57	3	2	39	12
57	3	2	40	25
57	3	2	43	20
57	3	2	44	38
57	3	2	45	3
57	3	2	46	44
57	3	2	47	13
57	3	2	48	29
57	3	2	51	21
57	3	2	52	35
57	3	2	53	5
57	3	2	54	47
57	3	2	55	10
57	3	2	56	27
57	3	2	59	18
57	3	2	60	39
57	3	2	61	1
57	3	2	62	41
57	3	2	63	16
57	4	1	0	11
57	4	1	1	25
57	4	1	2	1
57	4	1	4	23
57	4	1	5	34
57	4	1	7	42
57	4	1	8	13
57	4	1	9	30
57	4	1	10	6
57	4	1	12	18
57	4	1	13	38
57	4	1	15	46
57	4	1	16	10
57	4	1	17	28
57	4	1	18	3
57	4	1	20	22
57	4	1	21	35
57	4	1	23	44
57	4	1	24	16
57	4	1	25	31
57	4	1	26	7
57	4	1	28	19
57	4	1	29	40
57	4	1	31	47
57	4	1	32	12
57	4	1	33	26
57	4	1	34	2
57	4	1	36	24
57	4	1	37	33
57	4	1	39	41
57	4	1	40	14
57	4	1	41	29
57	4	1	42	5
57	4	1	44	17
57	4	1	45	37
57	4	1	47	45
57	4	1	48	9
57	4	1	49	27
57	4	1	50	4
57	4	1	52	21
57	4	1	53	36
57	4	1	55	43
57	4	1	56	15
57	4	1	57	32
57	4	1	58	8
57	4	1	60	20
57	4	1	61	39
57	4	1	63	48
57	4	2	0	1
57	4	2	2	21
57	4	2	3	38
57	4	2	5	42
57	4	2	6	16
57	4	2	7	28
57	4	2	8	8
57	4	2	10	20
57	4	2	11	33
57	4	2	13	47
57	4	2	14	12
57	4	2	15	29
57	4	2	16	3
57	4	2	18	24
57	4	2	19	40
57	4	2	21	44
57	4	2	22	14
57	4	2	23	26
57	4	2	24	6
57	4	2	26	17
57	4	2	27	36
57	4	2	29	45
57	4	2	30	10
57	4	2	31	32
57	4	2	32	2
57	4	2	34	22
57	4	2	35	37
57	4	2	37	41
57	4	2	38	15
57	4	2	39	27
57	4	2	40	7
57	4	2	42	19
57	4	2	43	34
57	4	2	45	48
57	4	2	46	11
57	4	2	47	30
57	4	2	48	4
57	4	2	50	23
57	4	2	51	39
57	4	2	53	43
57	4	2	54	13
57	4	2	55	25
57	4	2	56	5
57	4	2	58	18
57	4	2	59	35
57	4	2	61	46
57	4	2	62	9
57	4	2	63	31
57	5	1	0	5
57	5	1	2	13
57	5	1	3	34
57	5	1	5	44
57	5	1	6	18
57	5	1	7	25
57	5	1	8	1
57	5	1	10	11
57	5	1	11	40
57	5	1	13	48
57	5	1	14	21
57	5	1	15	29
57	5	1	16	7
57	5	1	18	16
57	5	1	19	35
57	5	1	21	41
57	5	1	22	20
57	5	1	23	28
57	5	1	24	4
57	5	1	26	9
57	5	1	27	38
57	5	1	29	46
57	5	1	30	24
57	5	1	31	32
57	5	1	32	6
57	5	1	34	14
57	5	1	35	33
57	5	1	37	43
57	5	1	38	17
57	5	1	39	26
57	5	1	40	2
57	5	1	42	12
57	5	1	43	39
57	5	1	45	47
57	5	1	46	22
57	5	1	47	30
57	5	1	48	8
57	5	1	50	15
57	5	1	51	36
57	5	1	53	42
57	5	1	54	19
57	5	1	55	27
57	5	1	56	3
57	5	1	58	10
57	5	1	59	37
57	5	1	61	45
57	5	1	62	23
57	5	1	63	31
57	5	2	1	27
57	5	2	2	10
57	5	2	4	4
57	5	2	5	40
57	5	2	6	17
57	5	2	7	46
57	5	2	9	30
57	5	2	10	15
57	5	2	12	8
57	5	2	13	33
57	5	2	14	23
57	5	2	15	42
57	5	2	17	25
57	5	2	18	12
57	5	2	20	1
57	5	2	21	37
57	5	2	22	20
57	5	2	23	48
57	5	2	25	32
57	5	2	26	13
57	5	2	28	6
57	5	2	29	36
57	5	2	30	22
57	5	2	31	44
57	5	2	33	28
57	5	2	34	9
57	5	2	36	3
57	5	2	37	39
57	5	2	38	18
57	5	2	39	45
57	5	2	41	29
57	5	2	42	16
57	5	2	44	7
57	5	2	45	34
57	5	2	46	24
57	5	2	47	41
57	5	2	49	26
57	5	2	50	11
57	5	2	52	2
57	5	2	53	38
57	5	2	54	19
57	5	2	55	47
57	5	2	57	31
57	5	2	58	14
57	5	2	60	5
57	5	2	61	35
57	5	2	62	21
57	5	2	63	43
57	6	1	0	13
57	6	1	1	30
57	6	1	3	45
57	6	1	4	20
57	6	1	5	40
57	6	1	6	2
57	6	1	8	12
57	6	1	9	28
57	6	1	11	42
57	6	1	12	23
57	6	1	13	33
57	6	1	14	7
57	6	1	16	15
57	6	1	17	32
57	6	1	19	48
57	6	1	20	17
57	6	1	21	37
57	6	1	22	4
57	6	1	24	9
57	6	1	25	25
57	6	1	27	43
57	6	1	28	22
57	6	1	29	36
57	6	1	30	5
57	6	1	32	14
57	6	1	33	29
57	6	1	35	46
