ChemMetingWID	StaalID	ChemMetingID	DatumWID	OperatorWID	ChemVarWID	PeilpuntWID	MeetpuntWID	GebiedWID	Meetwaarde	MeetwaardeMEQ	MetingStatusCode	MetingStatus	ChemVarID	ChemVarCode	ChemVarNaam	ChemVarEenheid	Coefficient	Ion	MeetpuntCode	MeetpuntXCoordinaat	MeetpuntYCoordinaat	MeetpuntRegio	NAAM	optional	Cluster	PeilpuntCode	ReferentieNiveauMaaiveld	PeilbuisLengte	FilterLengte	Onderkant	Bovenkant	HAB1	HAB2	pHAB1	pHAB2	Bodemserie	Bodem	EcoRegio	DISTRICT	GEBCODE	SBZ	FysRegio	ligging2	Habitat	HabitatGroep	Jaar	Maand	LogMeetwaarde
29865	743	15129540	20090701	-1	10	5779	3555	226	13.23	0.2754528419	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	DYLP059	169705	167400	77	1	1	61	DYLP059X	0.61	2.37	0.3	-1.76	-1.46	rbbmr	rbbsf	70	30	Aep	1	11	4	32	1	1	24	rbbmr	4	2009	7	2.5824869781268642
29904	2332	15150286	19890626	-1	10	3329	6545	305	34.9	0.72662919	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP229	206357	212165	47	1	1	53	BUIP229X	0.04	1.5	0.25	-1.46	-1.21	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	6	3.5524868292083815
29940	1774	15144361	19890807	-1	10	3309	4652	305	31	0.6454299396	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1989	8	3.4339872044851463
29945	2260	15136841	20000713	-1	6	36734	3648	346	0.046	0.004455925	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	HOUP010	196305	192584	124	1	1	6	HOUP010X	0.72	1.7	0.3	-0.98	-0.68	rbbso	4010	60	40	Seg	2	3	35	34	1	7	24	4010	1	2e3	7	-3.079113882493042
29950	1774	15138440	19890807	-1	7	3309	4652	305	0.001	7.13775e-5	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1989	8	-6.907755278982137
29953	720	15124948	20090701	-1	6	5677	9615	226	0.016	0.0015498869	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	DYLP037	169802	167510	77	1	1	156	DYLP037X	0.43	1.55	0.3	-1.12	-0.82	9160	91E0_vc	70	30	S-Z	2	11	4	32	1	1	43	91E0_va	4	2009	7	-4.135166556742356
29957	720	15128190	20090701	-1	9	5677	9615	226	0.039	0.0027837259	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DYLP037	169802	167510	77	1	1	156	DYLP037X	0.43	1.55	0.3	-1.12	-0.82	9160	91E0_vc	70	30	S-Z	2	11	4	32	1	1	43	91E0_va	4	2009	7	-3.2441936328524905
29959	720	15129517	20090701	-1	10	5677	9615	226	77.25	1.6083697688	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	DYLP037	169802	167510	77	1	1	156	DYLP037X	0.43	1.55	0.3	-1.12	-0.82	9160	91E0_vc	70	30	S-Z	2	11	4	32	1	1	43	91E0_va	4	2009	7	4.347046915777855
29990	2260	15138814	20000713	-1	7	36734	3648	346	0.019	0.0013561741	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	HOUP010	196305	192584	124	1	1	6	HOUP010X	0.72	1.7	0.3	-0.98	-0.68	rbbso	4010	60	40	Seg	2	3	35	34	1	7	24	4010	1	2e3	7	-3.9633162998156966
30005	1774	15136501	19890807	-1	6	3309	4652	305	0.004	3.874717e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1989	8	-5.521460917862246
30019	480	15124711	20070515	-1	6	29009	614	129	0.02	0.0019373587	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WAHP514	140699	215217	320	1	1	8	WAHP514X	0.195	2.71	1	-2.515	-1.515	gh	rbbmr	80	10	Eep	1	9	5	NA	0	19	47	rbbmr	4	2007	5	-3.912023005428146
30020	680	15124910	20080617	-1	6	29009	614	129	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WAHP514	140699	215217	320	1	1	8	WAHP514X	0.195	2.71	1	-2.515	-1.515	gh	rbbmr	80	10	Eep	1	9	5	NA	0	19	47	rbbmr	4	2008	6	-5.298317366548036
30038	2007	15138624	19890710	-1	7	3309	4652	305	0.029	0.00206995	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1989	7	-3.540459448995663
30092	1775	15138441	19890821	-1	7	3309	4652	305	0.001	7.13775e-5	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1989	8	-6.907755278982137
30162	125	15128939	20010313	-1	10	2967	1543	318	59.9	1.2471372059	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BTEP018	99370	172598	44	1	1	7	BTEP018X	0.35	3.23	0.3	-2.88	-2.58	91E0_va	NA	100	0	Lep	2	8	20	27	1	23	23	91E0_va	4	2001	3	4.092676505121403
30175	2898	15171091	20010410	-1	10	6008	8008	226	54.7	1.1388715386	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	DYLP107	169768	169295	77	1	1	132	DYLP107X	0.34	2.41	0.3	-2.07	-1.77	gh	rbbmc	70	30	Sbp	2	11	4	NA	0	1	24	rbbmc	4	2001	4	4.001863709427935
30176	3097	15171238	20050823	-1	10	38904	5879	280	36.8	0.7661877992	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	PIJP004	215310	208643	228	1	1	9	PIJP004X	0.86	2.69	0.3	-1.83	-1.53	gh	NA	100	0	Zfp	2	3	3	NA	0	11	7	4010	1	2005	8	3.6054978451748854
30227	3106	15168739	20021115	-1	9	27437	1210	271	0.14	0.0099928622	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VISP137	180088	214431	305	1	1	8	VISP137X	0.4	1.752	0.3	-1.352	-1.052	9190	91E0_vm	70	30	Sep	2	3	3	NA	0	5	7	9190	2	2002	11	-1.9661128563728327
30231	1587	15134998	19890710	-1	6	3246	4470	305	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP201	206658	212170	47	1	1	38	BUIP201X	0.04	1.46	0	-1.42	-1.42	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	7	-5.298317366548036
30235	1617	15136389	19850429	-1	6	3261	3627	305	0.008	7.749434e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP204	206543	212111	47	1	1	31	BUIP204X	0.065	1.46	0	-1.395	-1.395	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	4	-4.8283137373023015
30236	1621	15136392	19850624	-1	6	3261	3627	305	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP204	206543	212111	47	1	1	31	BUIP204X	0.065	1.46	0	-1.395	-1.395	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	6	-4.605170185988091
30293	376	15129183	20010403	-1	10	6441	5620	214	47.4	0.986883198	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	EEUP013	37489	163190	79	1	1	3	EEUP013A	0.005	3	0	-2.995	-2.995	gh	NA	100	0	Ehx	1	12	26	37	1	17	4	rbbhc	3	2001	4	3.858622228701031
30306	3148	15171289	20030215	-1	9	27421	8879	271	0.08	0.0057102069	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VISP133	179988	214348	305	1	1	58	VISP133X	1.16	2.5	0.3	-1.34	-1.04	91E0_vm	NA	100	0	Zep	2	3	3	3	1	5	7	91E0_vm	3	2003	2	-2.5257286443082556
30309	3584	15171686	20040629	-1	9	32584	3888	267	0.2	0.0142755174	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	ZIEP006	238913	181365	342	1	1	6	ZIEP006X	0.16	1.4	0.3	-1.24	-0.94	91E0_vo	NA	100	0	Zcg	2	3	18	17	1	11	41	91E0_vo	2	2004	6	-1.6094379124341003
30361	3470	15165751	20020815	-1	7	27325	1534	271	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VISP106	180735	219524	305	1	1	11	VISP106X	0.12	1.61	0.3	-1.49	-1.19	9120	gh	70	30	Pfp	2	3	3	3	1	5	7	9120	2	2002	8	-2.995732273553991
30370	2525	15170901	19850305	-1	10	3273	9606	305	73	1.5198834062	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP206	206260	211815	47	1	1	68	BUIP206X	0.18	0.75	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	4.290459441148391
30380	4195	15198429	19990215	-1	9	5654	7481	226	0.24	0.0171306209	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DYLP033	169894	167620	77	1	1	125	DYLP033X	0.51	3.1	0.3	-2.59	-2.29	gh	91E0_vc	60	20	S-Z	2	11	4	32	1	1	43	91E0_va	4	1999	2	-1.4271163556401458
30383	4506	15198676	19981104	-1	9	37371	295	262	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	KBRP004	146706	206789	141	1	1	6	KBRP004X	0.47	1.48	0.5	-1.01	-0.51	91E0_vn	NA	100	0	Egp	1	9	5	26	1	22	24	91E0_vn	4	1998	11	-2.3025850929940455
30386	4506	15195097	19981104	-1	6	37371	295	262	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	KBRP004	146706	206789	141	1	1	6	KBRP004X	0.47	1.48	0.5	-1.01	-0.51	91E0_vn	NA	100	0	Egp	1	9	5	26	1	22	24	91E0_vn	4	1998	11	-4.605170185988091
30393	4195	15196276	19990215	-1	7	5654	7481	226	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP033	169894	167620	77	1	1	125	DYLP033X	0.51	3.1	0.3	-2.59	-2.29	gh	91E0_vc	60	20	S-Z	2	11	4	32	1	1	43	91E0_va	4	1999	2	-2.995732273553991
30396	4506	15196527	19981104	-1	7	37371	295	262	5.503	0.3927908636	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	KBRP004	146706	206789	141	1	1	6	KBRP004X	0.47	1.48	0.5	-1.01	-0.51	91E0_vn	NA	100	0	Egp	1	9	5	26	1	22	24	91E0_vn	4	1998	11	1.7052933980776217
30402	5233	15207573	19960715	-1	10	22048	4917	139	9	0.1873828856	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	SNOP014	183021	169399	269	1	1	20	SNOP014A	0.5	2.16	0.3	-1.66	-1.36	rbbhc	6510_hu	70	30	Afp	1	11	4	NA	0	6	7	rbbhc	3	1996	7	2.1972245773362196
30406	3170	15165467	20030215	-1	7	27398	2320	271	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VISP127	179858	215225	305	1	1	17	VISP127X	0	1.38	0.3	-1.38	-1.08	91E0_vm	NA	100	0	Sfp	2	3	3	3	1	5	7	91E0_vm	3	2003	2	-2.995732273553991
30410	3170	15178039	20030215	-1	10	27398	2320	271	14	0.2914844888	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	VISP127	179858	215225	305	1	1	17	VISP127X	0	1.38	0.3	-1.38	-1.08	91E0_vm	NA	100	0	Sfp	2	3	3	3	1	5	7	91E0_vm	3	2003	2	2.6390573296152584
30438	1592	15138280	19900828	-1	7	3246	4470	305	0.001	7.13775e-5	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP201	206658	212170	47	1	1	38	BUIP201X	0.04	1.46	0	-1.42	-1.42	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1990	8	-6.907755278982137
30439	1595	15138282	19900828	-1	7	3261	3627	305	0.01	7.137758e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP204	206543	212111	47	1	1	31	BUIP204X	0.065	1.46	0	-1.395	-1.395	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1990	8	-4.605170185988091
30440	1592	15135003	19900828	-1	6	3246	4470	305	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP201	206658	212170	47	1	1	38	BUIP201X	0.04	1.46	0	-1.42	-1.42	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1990	8	-5.298317366548036
30441	1595	15135004	19900828	-1	6	3261	3627	305	0.003	2.906038e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP204	206543	212111	47	1	1	31	BUIP204X	0.065	1.46	0	-1.395	-1.395	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1990	8	-5.809142990314028
30464	1738	15138408	19850318	-1	7	3291	3369	305	0.314	0.0224125624	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	-1.1583622930738837
30501	1734	15136471	19850107	-1	6	3291	3369	305	0.008	7.749434e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	1	-4.8283137373023015
30502	1738	15136475	19850318	-1	6	3291	3369	305	0.004	3.874717e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	-5.521460917862246
30510	4772	15205357	19990421	-1	9	37424	5650	262	0.28	0.0199857244	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	KBRP044	145400	203581	141	1	1	73	KBRP044X	0.32	1.49	0.5	-1.17	-0.67	91E0_vn	NA	100	0	Efp	1	9	5	26	1	22	24	91E0_vn	4	1999	4	-1.2729656758128873
30512	5210	15205748	19960226	-1	9	22068	250	139	0.12	0.0085653104	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	SNOP019	183117	169417	269	1	1	2	SNOP019X	0.31	2.07	0.3	-1.76	-1.46	91E0_va	NA	100	0	Afp	1	11	4	NA	0	6	7	91E0_va	4	1996	2	-2.120263536200091
30513	4772	15206076	19990421	-1	7	37424	5650	262	0.13	0.0092790863	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	KBRP044	145400	203581	141	1	1	73	KBRP044X	0.32	1.49	0.5	-1.17	-0.67	91E0_vn	NA	100	0	Efp	1	9	5	26	1	22	24	91E0_vn	4	1999	4	-2.0402208285265546
30515	5210	15206466	19960226	-1	7	22068	250	139	0.01	7.137758e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	SNOP019	183117	169417	269	1	1	2	SNOP019X	0.31	2.07	0.3	-1.76	-1.46	91E0_va	NA	100	0	Afp	1	11	4	NA	0	6	7	91E0_va	4	1996	2	-4.605170185988091
30530	725	15129522	20090701	-1	10	5767	4394	226	4.89	0.1018113678	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	DYLP056	169820	167894	77	1	1	78	DYLP056X	0.99	2.09	0.3	-1.1	-0.8	rbbsp	rbbmc	70	30	Agp	1	11	4	32	1	1	24	rbbmc	4	2009	7	1.5871923034867805
30542	3648	15171750	20051208	-1	9	4679	3728	215	0.4	0.0285510349	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DOEP007	36343	164561	67	1	1	3	DOEP007X	0.46	1.62	0	-1.16	-1.16	9130_end	91E0_vc	90	10	Lep	2	12	26	37	1	17	24	9130_end	3	2005	12	-0.916290731874155
30562	2060	15150070	19890724	-1	10	3294	2523	305	34.5	0.7183010618	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP214	206401	211881	47	1	1	20	BUIP214X	0.03	0.73	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	7	3.5409593240373143
30582	2061	15136699	19890807	-1	6	3294	2523	305	0.003	2.906038e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP214	206401	211881	47	1	1	20	BUIP214X	0.03	0.73	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	8	-5.809142990314028
30583	2062	15136700	19890821	-1	6	3294	2523	305	0.011	0.0010655473	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP214	206401	211881	47	1	1	20	BUIP214X	0.03	0.73	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	8	-4.509860006183766
30593	2061	15150071	19890807	-1	10	3294	2523	305	55.3	1.151363731	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP214	206401	211881	47	1	1	20	BUIP214X	0.03	0.73	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	8	4.012772908528289
30594	2062	15150072	19890821	-1	10	3294	2523	305	40.7	0.8473870497	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP214	206401	211881	47	1	1	20	BUIP214X	0.03	0.73	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	8	3.7062280924485496
30603	3470	15171594	20020815	-1	9	27325	1534	271	0.19	0.0135617416	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VISP106	180735	219524	305	1	1	11	VISP106X	0.12	1.61	0.3	-1.49	-1.19	9120	gh	70	30	Pfp	2	3	3	3	1	5	7	9120	2	2002	8	-1.6607312068216509
30614	2525	15156041	19850305	-1	7	3273	9606	305	0.001	7.13775e-5	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP206	206260	211815	47	1	1	68	BUIP206X	0.18	0.75	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	-6.907755278982137
30636	2525	15168427	19850305	-1	9	3273	9606	305	0.653	0.0466095645	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP206	206260	211815	47	1	1	68	BUIP206X	0.18	0.75	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	-0.42617814970570594
30646	4304	15198535	19910709	-1	9	5442	6130	226	0.005	3.568879e-4	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DYLP008	169553	167729	77	1	1	105	DYLP008D	0.42	1.75	0.3	-1.33	-1.03	rbbhc	NA	100	0	Aep	1	11	4	32	1	1	24	rbbmc	4	1991	7	-5.298317366548036
30647	4372	15198602	20030729	-1	9	19719	3130	10	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	RASP002	120111	162861	237	1	1	3	RASP002X	0.6	1.66	0.5	-1.06	-0.56	91E0_va	91E0_vc	70	30	LDa	2	12	36	27	1	4	19	91E0_va	4	2003	7	-2.3025850929940455
30667	1966	15144524	19841112	-1	10	3329	6545	305	68	1.415781803	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP229	206357	212165	47	1	1	53	BUIP229X	0.04	1.5	0.25	-1.46	-1.21	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1984	11	4.219507705176107
30734	2997	15154485	20050708	-1	6	39073	7920	303	0.05	0.0048433968	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	RONP118	206755	217750	243	1	1	39	RONP118X	0.17	2.35	0.3	-2.18	-1.88	gh	9190	80	20	Seg	2	3	3	NA	0	11	29	9190	2	2005	7	-2.995732273553991
30749	1677	15138358	19890904	-1	7	3288	3369	305	0.001	7.13775e-5	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	9	-6.907755278982137
30755	1677	15136428	19890904	-1	6	3288	3369	305	0.004	3.874717e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	9	-5.521460917862246
30800	2497	15170874	19841224	-1	10	3294	2523	305	67.1	1.3970435144	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP214	206401	211881	47	1	1	20	BUIP214X	0.03	0.73	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1984	12	4.206184043977636
30805	3698	15171800	20040421	-1	9	32527	6418	72	0.94	0.0670949321	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	ZEVP124	90114	188136	340	1	1	15	ZEVP124A	0.43	3.03	1	-2.6	-1.6	rbbhc	gh	70	30	Ufp	1	8	20	25	1	23	23	rbbhc	3	2004	4	-0.06187540371808753
30824	2466	15168369	19850305	-1	9	3294	2523	305	0.544	0.0388294075	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP214	206401	211881	47	1	1	20	BUIP214X	0.03	0.73	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	-0.6088060321261943
30883	1733	15136470	19841224	-1	6	3291	3369	305	0.003	2.906038e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1984	12	-5.809142990314028
30884	1740	15136477	19850415	-1	6	3291	3369	305	0.003	2.906038e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	4	-5.809142990314028
30922	1733	15138403	19841224	-1	7	3291	3369	305	0.113	0.0080656673	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1984	12	-2.1803674602697964
30923	1740	15138410	19850415	-1	7	3291	3369	305	0.632	0.0451106352	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	BUIP211	206397	211943	47	1	1	27	BUIP211X	0.15	0.72	0	-0.57	-0.57	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	4	-0.4588658848352796
31059	1584	15134996	19890529	-1	6	3246	4470	305	0.021	0.0020342266	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP201	206658	212170	47	1	1	38	BUIP201X	0.04	1.46	0	-1.42	-1.42	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	5	-3.863232841258714
31073	5233	15205771	19960715	-1	9	22048	4917	139	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	SNOP014	183021	169399	269	1	1	20	SNOP014A	0.5	2.16	0.3	-1.66	-1.36	rbbhc	6510_hu	70	30	Afp	1	11	4	NA	0	6	7	rbbhc	3	1996	7	-2.3025850929940455
31075	5233	15206489	19960715	-1	7	22048	4917	139	0.025	0.0017844396	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	SNOP014	183021	169399	269	1	1	20	SNOP014A	0.5	2.16	0.3	-1.66	-1.36	rbbhc	6510_hu	70	30	Afp	1	11	4	NA	0	6	7	rbbhc	3	1996	7	-3.6888794541139363
31078	3167	15178036	20030515	-1	10	27394	9153	271	35	0.72871122209999994	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	VISP126	179786	215239	305	1	1	59	VISP126X	0	1.33	0.3	-1.33	-1.03	91E0_vm	NA	100	0	Sfp	2	3	3	3	1	5	7	91E0_vm	3	2003	5	3.5553480614894135
31094	891	15129686	20091006	-1	7	26496	8560	249	0.011	7.851534e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VIJP010	251631	206054	303	1	1	39	VIJP010X	0.12	2.05	0.3	-1.93	-1.63	91E0_vn	NA	100	0	Lfp	2	2	14	19	1	12	10	91E0_vn	4	2009	10	-4.509860006183766
31153	4220	15196301	19990215	-1	7	5576	5589	226	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP022	169525	167847	77	1	1	97	DYLP022E	0.53	2.46	0.3	-1.93	-1.63	rbbmc	NA	100	0	AIp	1	11	4	32	1	1	24	rbbhf	4	1999	2	-2.995732273553991
31158	4220	15192141	19990215	-1	6	5576	5589	226	0.022	0.0021310946	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	DYLP022	169525	167847	77	1	1	97	DYLP022E	0.53	2.46	0.3	-1.93	-1.63	rbbmc	NA	100	0	AIp	1	11	4	32	1	1	24	rbbhf	4	1999	2	-3.816712825623821
31174	869	15129664	20041025	-1	7	206	1464	323	23.2	1.6559600285	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	ABEP043	231032	204357	2	1	1	4	ABEP043B	0.63	1.99	0	-1.36	-1.36	6410_ve	rbbmr	70	30	Sem	2	3	21	NA	0	11	7	rbbhc	3	2004	10	3.1441522786722644
31218	3696	15157634	20040421	-1	6	32513	1550	72	0.109	0.0105586051	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	ZEVP024	90112	188135	340	1	1	4	ZEVP024A	0.56	2.01	1	-1.45	-0.45	rbbhc	gh	70	30	Ufp	1	8	20	25	1	23	23	rbbhc	3	2004	4	-2.2164073967529934
31250	2906	15156220	19960801	-1	7	28072	9097	101	0.025	0.0017844396	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VOTP028	179624	184508	315	1	1	46	VOTP028X	0.32	1.36	0.3	-1.04	-0.74	91E0_vm	rbbso	70	20	V	3	11	1	34	1	6	7	91E0_vm	3	1996	8	-3.6888794541139363
