CODEPLAS	index_0m	index_50m	index_100m	index_150m	index_200m
VBRSZI0085	2.357142857	3.474820144	2.175	3.578337875	3.388124547
VBRSZI0086	3.12	3.655462185	2.111793612	3.837566845	3.307642487
VBRSZI0087	2	2.055147059	2.230295567	3.21969697	3.492051476
VBRSZI0088	3	2.815286624	2.116788321	3.874666667	3.671307038
VBRSZI0089	2	2.20212766	2.085	3.272363151	3.487926136
VBRSZI0090	2	3.18487395	3.015714286	3.416438356	3.646268657
VBRSZI0091	2.575221239	2.032608696	2.080049261	2.691916168	3.61119186
VBRSZI0092	2.503521127	4.11827957	2.199757869	3.80549569	3.872860636
VBRSZI0093	2.885802469	3.264	2.203016241	3.673671199	3.574452003
VBRSZI0094	3.053763441	2.667763158	2.220547945	3.704394141	3.157674175
VBRSZI0095	3.004385965	3.131756757	2.359903382	3.798948752	3.526396327
VBRSZI0096	3.5	2.290502793	2.227058824	3.27658371	3.492819843
VBRSZI0097	2.3046875	2.090909091	2.576704545	3.860523039	3.220302376
VBRSZI0098	2.668269231	2.06	2.522727273	3.537762906	3.125858124
VBRSZI0099	2.757142857	3.023809524	3.474137931	3.958333333	3.455155583
VBRSZI0100	2	3.135338346	3.54558011	3.911111111	3.750503018
VBRSZI0101	2.719298246	3.202702703	3.529239766	3.359883721	3.751341682
VBRSZI0102	2.794117647	2.745614035	3.158163265	3.134259259	3.15037594
VBRSZI0103	2.747761194	2.850364964	3.568034557	3.925817757	3.730134933
VBRSZI0104	2.530434783	2.787234043	2.896202532	3.19027027	2.448470209
VBRSZI0105	3.303571429	1.637195122	3.236764706	4.032988357	3.383561644
VBRSZI0106	2.801724138	3.07	2.418854415	2.817210349	3.542069993
VBRSZI0107	3.053191489	3.881097561	2.475118483	3.832677165	3.648360031
VBRSZI0108	2	2.606060606	2.701204819	3.707253886	3.829437776
VBRSZI0109	2.936363636	3.504761905	2.627403846	3.956608812	3.883831522
VBRSZI0110	2.432432432	2.673295455	2.504807692	4.125463535	3.046199702
VBRSZI0111	2	2.005190311	2.564102564	3.777108434	3.883241758
VBRSZI0112	2	2.580645161	2.567723343	3.620155039	3.093492895
VBRSZI0113	2.882352941	2.72173913	2.61631016	3.36379717	3.715950473
VBRSZI0114	2.628930818	3.407407407	2.662568306	3.867962466	3.359535202
VBRSZI0115	2.841269841	2.444690265	2.446564885	3.631679389	3.4875467
VBRSZI0116	2.649006623	2.195488722	2.276829268	3.304017372	3.697875166
VBRSZI0117	3	2.169421488	3.096330275	3.822	2.877264957
VBRSZI0118	3.016949153	2.694029851	3.337765957	4.266738661	3.500759878
VBRSZI0119	2.134328358	2.756613757	2.497811816	3.996015936	3.113464448
VBRSZI0120	2.665789474	2.696369637	2.771017699	3.734449761	2.677087164
VBRSZI0121	2	3.608910891	3.002918288	3.01880531	3.311768754
VBRSZI0122	2.827586207	2.088235294	2.963391137	3.957839262	3.612107623
VBRSZI0123	2.095679012	2.019230769	3.02638191	3.461538462	3.197648123
VBRSZI0124	2.779816514	3.490610329	2.296675192	3.922927461	3.489059728
VBRSZI0125	2	3.88317757	2.300475059	3.957803468	3.910714286
VBRSZI0126	2.573529412	2.886029412	3.278688525	3.220289855	3.759319817
VBRSZI0127	2.480620155	2.924836601	3.052941176	3.050616483	3.78323011
VBRSZI0128	3	3.23255814	2.705163043	3.835723598	3.341544607
VBRSZI0129	3.00862069	3.219047619	3.018867925	4.24829932	3.22135785
VBRSZI0130	3	4.238738739	2.484848485	3.880825566	2.475886298
VBRSZI0131	3.338709677	2.17578125	3.189979123	4.337270341	3.685844058
VBRSZI0132	2.472972973	2.87755102	3.134868421	3.916772554	3.82994186
VBRSZI0133	2.210365854	2.605978261	3.452564103	3.797342193	3.603133159
VBRSZI0134	2.566225166	4.072916667	3.533163265	3.804281346	3.898161245
VBRSZI0135	2.803333333	3.205479452	3.616984402	4.018891688	3.879623403
VBRSZI0136	1.75	2.071969697	3.016068053	3.923699422	3.29379715
VBRSZI0137	3	2.483739837	3.424791086	3.820158103	3.928674352
VBRSZI0138	2.627659574	3.313131313	2.438758389	3.974849095	3.469685342
VBRSZI0139	3.697368421	2.442307692	3.664948454	4.148041475	3.726920093
VBRSZI0140	2.83	3.786458333	3.397626113	4.010666667	3.676767677
VBRSZI0141	2.566666667	3.960784314	2.848870056	3.927613941	3.347792998
VBRSZI0142	2.5	1.73255814	2.680597015	3.819948187	3.71459854
VBRSZI0144	2.578947368	2.826086957	3.654945055	2.876370614	3.644274809
VBRSZI0145	2.37745098	2.127819549	3.008752735	3.849628055	3.455824863
VBRSZI0146	2.590909091	2.503333333	3.041257367	3.619538835	3.627819549
VBRSZI0147	2	2.453757225	2.418367347	3.577375122	3.676153846
VBRSZI0148	3.451612903	2.739726027	3.185779817	3.586845466	3.849862259
VBRSZI0149	3.03125	3.179389313	2.120087336	3.794267516	3.629357798
VBRSZI0150	3.5	2.916666667	3.618942731	3.405143805	3.421230561
VBRSZI0151	2.349593496	3.815	2.922425952	3.743489583	3.206593407
VBRSZI0152	2.854166667	2.62195122	2.516981132	3.679946879	3.202052598
VBRSZI0153	2	3.087431694	2.082706767	3.427873946	3.674300254
VBRSZI0154	3.445652174	2.172794118	2.026373626	3.422077922	3.68010575
VBRSZI0155	3.708333333	2.467181467	3.363187588	3.568850267	3.773074254
VBRSZI0156	3.633466135	3.868421053	3.605823864	3.820924262	3.440613027
VBRSZI0157	2.838709677	2.99382716	3.82994186	3.944960212	3.438109527
VBRSZI0158	2.333333333	3.577319588	2.634703196	3.79095675	3.476708075
VBRSZI0159	2.414096916	3.125	3.2725	3.825596817	3.355212355
VBRSZI0160	2.551282051	2.368421053	3.643776824	3.627833753	3.484615385
VBRSZI0161	2.00729927	3.929824561	3.218377088	3.452481521	3.442979054
VBRSZI0162	2.678571429	2.532738095	2.661399549	3.602595797	3.713728549
VBRSZI0163	2.933962264	2.117647059	3.216569767	3.569553806	3.412490362
VBRSZI0164	3.047169811	2.181818182	2.881818182	2.39453125	3.535080956
VBRSZI0165	2.801470588	3.138888889	3.597142857	3.811099253	2.221132898
VBRSZI0166	2.916666667	3.373287671	2.009558824	3.458232446	2.813172043
VBRSZI0167	3.016393443	3.805555556	2.108747045	3.742729306	3.148754448
VBRSZI0169	2.3	2.386842105	2.036842105	3.657068063	3.418521177
VBRSZI0170	2.764150943	2.230392157	3.574229692	3.564436183	3.493140794
VBRSZI0171	2.811111111	3.031034483	3.183486239	3.827251995	3.444364162
VBRSZI0172	2.564516129	2.62755102	3.444940476	3.893483709	3.271257906
VBRSZI0173	3.308823529	3.130434783	3.666180758	3.732683983	3.324522761
VBRSZI0174	2.85	3.673913043	3.685410334	3.808609272	3.337625179
VBRSZI0175	3.15	2.464480874	3.791666667	4.097693351	3.42
VBRSZI0176	2.796296296	4.495495495	3.784057971	3.643118149	3.578457447
VBRSZI0177	2	2.804347826	3.645833333	3.868181818	3.597254005
VBRSZI0178	2.298561151	2.152073733	3.801136364	3.987452949	3.698876404
VBRSZI0179	2.705479452	3.75748503	3.755287009	4.261703761	3.726527571
VBRSZI0180	2.680327869	2.995327103	3.398016997	3.847019868	3.350150602
VBRSZI0181	2	2.735	3.842565598	3.397328881	3.376678445
VBRSZI0182	2.715686275	2.863636364	3.69939577	3.943396226	3.585681645
VBRSZI0183	2.6	2.672413793	3.822058824	3.648188804	3.200598802
VBRSZI0184	2.437810945	3.58045977	3.34592145	3.54109589	3.995558845
VBRSZI0185	2.581280788	2.423357664	3.788856305	3.564171123	3.928888889
VBRSZI0186	2.636363636	2.091743119	3.530791789	3.549648947	3.944610778
VBRSZI0187	2.417391304	2.21761658	3.415662651	3.803510759	3.858308605
VBRSZI0188	2.913333333	4.36746988	2.54616999	3.798726738	3.922961855
VBRSZI0189	2.850877193	2.583941606	3.795454545	3.558552632	3.317614424
VBRSZI0190	2.19047619	4.055555556	3.580939948	4.173429319	2.590066716
VBRSZI0191	2.38247012	3.828703704	3.644314869	2.672095882	3.61575179
VBRSZI0192	2.666666667	4.06185567	3.791666667	3.297730307	2.996694215
VBRSZI0193	2.756637168	3.97	3.284722222	3.937823834	3.406320542
VBRSZI0194	2.267857143	3.826271186	3.883905013	3.920560748	3.185132237
VBRSZI0195	2.4	3.398989899	3.149722736	4.036764706	3.048854962
VBRSZI0196	2.851293103	3.318681319	3.95308311	4.270425777	3.386498516
VBRSZI0197	2.432995495	3.752688172	3.876770538	3.63618677	3.30171278
VBRSZI0198	2.321656051	2.298076923	3.248809524	4.054714785	3.338905775
VBRSZI0199	2.477642276	3.302083333	3.139643861	3.305736636	3.306060606
VBRSZI0200	2.690789474	2.539877301	3.911835749	4.108723135	3.585820896
VBRSZI0201	2.747641509	2.154676259	3.113043478	3.311342593	3.582880435
VBRSZI0202	2.286585366	3.018518519	4.004201681	3.695562436	3.388535032
VBRSZI0203	2.458333333	2.637614679	2.601136364	3.987136465	2.87826685
VBRSZI0204	2.55794702	3.132075472	3.904558405	2.856412877	3.570726379
VBRSZI0205	3.282608696	2.748251748	3.842268041	3.90438247	3.278947368
VBRSZI0206	2.971428571	2.787162162	3.711370262	3.557387863	3.343488195
VBRSZI0207	2.494117647	3.138297872	4.103133159	2.918604651	3.652398524
VBRSZI0208	2.628571429	2.982014388	3.804664723	3.672535211	3.185132237
VBRSZI0209	3.363636364	2.006993007	3.67877095	3.867014342	3.192982456
VBRSZI0210	2.604938272	2.082142857	2.930487805	3.436095506	3.262028127
VBRSZI0211	3.161764706	2	3.762536873	3.749032882	3.120426829
VBRSZI0212	2.893442623	2.168	3.453551913	4.236093144	3.494367131
VBRSZI0213	2.2421875	2.047244094	3.094978166	3.803846154	3.595168375
VBRSZI0214	2.65	2.082644628	3.81871345	4.004083148	3.514563107
VBRSZI0215	2.669491525	3.078125	4.294565217	3.557606264	3.184782609
VBRSZI0216	2.776515152	2.1	3.836734694	3.452294686	3.51138088
VBRSZI0217	3.180327869	2.1328125	3.46641791	2.712700661	3.60199005
VBRSZI0218	2.672634271	2.088888889	2.949888641	3.900131406	3.522542498
VBRSZI0219	3.236111111	2.137254902	3.915954416	3.950376884	3.269901854
VBRSZI0220	2	2.126923077	3.063855422	3.958560523	3.168914123
VBRSZI0221	2.452488688	2.130597015	3.823611111	4.129539952	3.025899281
VBRSZI0222	2.145454545	2.428571429	3.904534606	3.946712018	3.334219269
VBRSZI0223	2	2.275423729	3.138576779	3.59775641	3.399196249
VBRSZI0224	2.585714286	3.086065574	2.576174112	4.234042553	3.184722222
VBRSZI0225	2.542056075	3.451923077	3.870738636	3.697297297	3.571964018
VBRSZI0226	2.96735905	3.106382979	4.31758034	4.12706044	3.108477011
VBRSZI0227	2.72519084	3.452991453	3.844476744	4.098349381	3.351351351
VBRSZI0228	2.572222222	3.392156863	4.325284091	3.766311585	3.463712758
VBRSZI0229	2.466037736	2.6125	3.907103825	4.107818411	3.514306152
VBRSZI0230	2.892405063	2.913978495	3.73476298	3.893190921	2.477410654
VBRSZI0231	3.167785235	2.703846154	3.780439122	3.753443526	3.501120239
VBRSZI0232	2.985074627	2.767175573	3.754032258	3.876478318	3.63263839
VBRSZI0233	2.554263566	2.644	3.913669065	4.02232747	3.514004542
VBRSZI0234	3.341463415	2.834615385	3.865606936	3.929824561	3.368618619
VBRSZI0235	2.105769231	2.255813953	3.992063492	3.942929293	3.579178886
VBRSZI0236	2.648550725	2.839416058	4.0625	3.80672748	3.696853415
VBRSZI0237	2.874045802	2.994736842	3.8	3.664131812	3.497737557
VBRSZI0238	4.5	2.840909091	3.879056047	3.549839228	3.68872549
VBRSZI0239	2	3.076190476	4.030898876	3.963414634	3.49281935
VBRSZI0240	2.460869565	2.361344538	3.021306818	4.029346622	3.215436242
VBRSZI0241	2.113402062	2.293650794	3.69279661	3.983392645	3.251716247
VBRSZI0242	3.105263158	3.507194245	3.56870229	3.926845638	2.380563798
VBRSZI0243	2	3.25462963	3.535305344	3.901041667	3.589917231
VBRSZI0244	2.340909091	2.627516779	3.608219178	3.872427984	2.926293103
VBRSZI0245	2.905172414	2.561643836	3.650273224	3.826766304	3.583657588
VBRSZI0246	3.107438017	3.122222222	3.35707457	3.897297297	3.503340757
VBRSZI0247	2.397959184	2.994475138	3.654829545	3.666439291	3.48878577
VBRSZI0248	2	2.81512605	3.706395349	4.169432918	3.48374613
VBRSZI0249	2.170542636	2.482905983	3.43	3.770013569	3.755813953
VBRSZI0250	2.401840491	2.278625954	3.192957746	3.863022942	3.467012602
VBRSZI0251	3.090361446	3.441176471	3.404692082	2.129597198	3.44317315
VBRSZI0252	2	3.123655914	3.91086351	2.896324549	3.627329193
VBRSZI0253	2.766666667	2.254807692	3.856521739	3.346341463	3.6615266
VBRSZI0254	2.141414141	2.766666667	3.744285714	3.32037037	3.525291829
VBRSZI0255	2.913333333	2.487719298	3.889534884	3.580745342	3.587481146
VBRSZI0256	2.659574468	3.125766871	3.449197861	3.431875	3.566795367
VBRSZI0257	2	3.246710526	3.288421053	3.352657005	3.388059701
VBRSZI0258	2.196078431	3.340336134	3.404947917	3.365019011	3.52435312
VBRSZI0259	2	3.475	3.531161473	3.442046856	3.429892142
VBRSZI0260	2.56557377	3.374407583	2.506410256	3.584714549	3.625
VBRSZI0261	2.675438596	2.72826087	3.749462366	3.841422122	3.639255237
VBRSZI0262	3.084507042	2.955882353	3.463104326	3.684738956	3.629575403
VBRSZI0263	2.38028169	2.502272727	3.570135747	3.898172324	3.271865889
VBRSZI0264	2.911290323	3.520782396	3.345170455	3.877763329	3.807017544
VBRSZI0265	2.453125	3.922222222	3.417754569	3.308862434	3.782928624
VBRSZI0266	1.539325843	2.479381443	3.729069767	3.42969697	3.53801593
VBRSZI0267	2.656666667	2.89673913	3.849333333	3.688918558	3.663736264
VBRSZI0268	3.469273743	3.64	3.779347826	3.409150327	3.772327965
VBRSZI0269	2.833333333	2.887417219	3.737681159	4.069032258	3.863810252
VBRSZI0270	2.70754717	2.897727273	4.149546828	3.972293814	3.536882129
VBRSZI0271	2.611111111	2.366463415	3.581841432	3.98046875	3.947580645
VBRSZI0272	2.425178147	2.958955224	3.619777159	3.981338481	3.227990971
VBRSZI0273	2.1875	2.1	4.057180851	4.075974026	3.465277778
VBRSZI0274	2.980519481	3.523178808	4.139551192	3.262752076	3.411406844
VBRSZI0275	2.375	2.668989547	3.765217391	2.719151671	3.378122308
VBRSZI0276	2.588628763	2.553475936	3.265354331	3.808823529	3.370300752
VBRSZI0277	2.107142857	1.968382353	4	3.065719361	3.388956311
VBRSZI0278	2.241758242	2	3.594026549	3.725657895	3.3682612
VBRSZI0279	2.583333333	3.222789116	3.506648936	3.235582822	3.4109375
VBRSZI0280	2.786995516	3.474545455	3.538348083	3.241633199	3.534055728
VBRSZI0281	2.230905861	3.695652174	3.546168959	3.764516129	3.414386239
VBRSZI0282	3.00877193	2.40070922	3.682134571	3.561674009	3.445820433
VBRSZI0283	2.25862069	3.566666667	3.689292543	3.759628154	3.418280403
VBRSZI0284	2.196875	3.900641026	3.41954023	3.714285714	3.327932099
VBRSZI0285	2.681388013	3.062015504	4.076271186	3.886215865	3.328347046
VBRSZI0286	2.889830508	2.942857143	2.592133621	3.856978085	3.580350343
VBRSZI0287	2.516129032	2.924561404	2.985163205	3.499396135	3.344671202
VBRSZI0288	3.32059448	2.512711864	3.973611111	3.039181287	3.49375
VBRSZI0289	3.1	3.352941176	3.906705539	3.763181019	3.741312741
VBRSZI0290	3.246031746	2	4.004201681	3.412384717	3.735294118
VBRSZI0291	3.125	2.056390977	4.240521327	3.702684564	3.335895465
VBRSZI0292	2.099009901	2.013392857	3.511331445	3.901534527	2.806278714
VBRSZI0293	2.909090909	3.495049505	3.959134615	3.646371464	3.166278166
VBRSZI0294	2.777777778	3.547619048	3.067226891	3.302531646	3.654853621
VBRSZI0295	2	3.672413793	4.072386059	3.340588988	3.305836576
VBRSZI0296	2.631578947	3.784946237	2.944976077	3.361631016	3.314112291
VBRSZI0297	2.09009009	3.747126437	3.643877551	3.761666667	2.662756598
VBRSZI0298	2.510416667	3.852272727	3.976136364	3.713104326	2.618421053
VBRSZI0299	2.663043478	3.947368421	2.723090278	4.04308094	3.327560241
VBRSZI0300	2.24556962	3.637362637	3.921965318	3.185696361	3.4002849
VBRSZI0301	2.710526316	3.863157895	3.495639535	3.777483444	2.87856072
VBRSZI0302	2.680851064	3.772727273	2.905624404	3.976744186	3.488939741
VBRSZI0303	2.653061224	3.663265306	3.746958637	3.955655527	3.398190045
VBRSZI0304	2.616573034	3.574468085	3.877464789	3.601404741	3.439215686
VBRSZI0306	2	3.896551724	3.388466413	3.388821385	3.476599064
VBRSZI0307	3.049668874	3.849462366	3.703598485	3.245657568	3.461119751
VBRSZI0308	2	3.505882353	4.181944444	3.542410714	3.168861348
VBRSZI0309	2.906896552	3.538043478	3.763452915	3.649202733	3.391975309
VBRSZI0310	2.557142857	3.842391304	3.795576408	3.389349112	3.485540335
VBRSZI0311	2.961538462	3.546511628	3.5456621	3.900260756	3.3734375
VBRSZI0312	2.976744186	2.52375	3.270304569	3.348014888	3.425154321
VBRSZI0313	3.25	3.882352941	2.561605723	3.77486911	3.487412587
VBRSZI0314	2.877777778	3.46875	3.658571429	3.745295699	3.495515695
VBRSZI0315	2.458333333	3.338709677	3.754666667	3.742312423	3.3
VBRSZI0316	2.463963964	3.715789474	3.905494505	2.526765376	3.447101449
VBRSZI0317	2.952380952	3.404411765	3.961928934	3.654746424	3.549110596
VBRSZI0318	2.662721893	4.066964286	3.926401869	3.891223733	3.690642458
VBRSZI0319	3.115384615	2.546391753	3.548206278	3.93989432	3.4
VBRSZI0320	2.545528455	3.925925926	4.019946809	3.698558322	3.443353474
VBRSZI0321	2.570175439	3.809278351	3.409763314	3.875954198	3.718320611
VBRSZI0322	3.582278481	3.053846154	4.083841463	4.075370121	3.601509434
VBRSZI0323	2.25388601	3.105769231	4.138297872	3.730013106	3.770786517
VBRSZI0324	2.365546218	3.74015748	3.92005814	3.686046512	3.371450499
VBRSZI0325	2.09375	3.055921053	3.929144385	3.818965517	3.419553503
VBRSZI0326	2.786458333	4.099009901	3.925219941	3.726500566	3.571972582
VBRSZI0327	2.690839695	2.401408451	3.74382716	3.357142857	3.724183877
VBRSZI0328	3.666666667	3.835051546	3.953125	2.566537468	3.413642053
VBRSZI0329	2.24375	3.907407407	4.113772455	3.843586387	3.412878788
VBRSZI0330	2.623574144	3.755434783	3.762077295	2.88627321	3.524441762
VBRSZI0331	2.533088235	3.924107143	3.810139165	4.010259918	3.516008935
VBRSZI0332	2.611111111	3.670212766	3.620567376	3.817245817	3.569900688
VBRSZI0333	2.93768546	3.68	3.601626016	3.789509537	3.520849128
VBRSZI0334	3.734375	2.244094488	3.47311828	3.764021888	3.693322981
VBRSZI0335	2.09478673	3.652173913	3.906779661	4.081555834	3.575968992
VBRSZI0336	3.795081967	3.325757576	3.971973094	3.550836551	2.862368258
VBRSZI0337	2.2625	2.9	3.818965517	3.514705882	3.053479381
VBRSZI0338	2	3.634408602	3.941176471	3.961800819	2.766875435
VBRSZI0339	3.082417582	4.235294118	3.850852273	3.97755102	3.012022631
VBRSZI0340	2.914285714	3.801075269	3.875757576	3.912087912	3.195997239
VBRSZI0341	2.38372093	3.028688525	3.917682927	3.749011858	2.677462888
VBRSZI0342	3	3	3.917159763	3.961329715	2.603703704
VBRSZI0343	3.673076923	3.829787234	3.53021148	3.830729167	2.775706554
VBRSZI0344	3.409090909	2.763565891	4.158461538	3.890374332	3.000655308
VBRSZI0345	2.336134454	3.601010101	3.69760479	3.737449118	2.929088278
VBRSZI0346	2	3.797709924	3.856287425	3.890909091	3.319882612
VBRSZI0347	1.752212389	3.084656085	2	3.819178082	2.785066294
VBRSZI0348	3.192307692	2.05915493	2.763580247	3.815822785	2.465581051
VBRSZI0349	2	3.755102041	3.479434447	3.491172762	2.967250571
VBRSZI0350	3.425	4.356382979	2.930989583	3.966467066	2.561425843
VBRSZI0351	2.536764706	3.559782609	3.529100529	3.930395913	2.632549269
VBRSZI0352	4	4.147368421	3.193421053	3.960049938	2.870028409
VBRSZI0353	3.333333333	3.793269231	3.05764411	3.832911392	2.913269088
VBRSZI0354	3.626213592	3.486206897	2.979564033	4.077848101	2.714809384
VBRSZI0355	3	3.715517241	3.06167979	4.202412869	2.460758377
VBRSZI0356	3.5	3.146788991	3.44356261	3.682666667	2.946647441
VBRSZI0357	3.224137931	3.711538462	3.683066362	3.929625426	2.911205074
VBRSZI0358	2.472727273	3.925531915	3.317647059	3.518396846	2.895846645
VBRSZI0359	3.236111111	4.005714286	3.943820225	3.733378562	2.713276836
VBRSZI0360	2.285714286	3.858208955	3.922316384	3.711258278	2.342465753
VBRSZI0361	2.053719008	3.363157895	2.942363112	3.636603028	2.908355795
VBRSZI0362	3	3.877777778	3.326086957	3.653526971	3.051810585
VBRSZI0363	2	3.979591837	3.65727003	3.293206793	3.238267148
VBRSZI0364	2.506809339	3.117256637	3.207142857	3.295484728	3.116295265
VBRSZI0365	2.708955224	3.575949367	3.992997199	3.467675378	2.853416149
VBRSZI0366	2.923076923	3.571428571	4	3.754076087	2.699653979
VBRSZI0367	2.519083969	3.330601093	4.005586592	3.832872928	3.177733065
VBRSZI0368	2.5859375	3.465686275	3.91966759	3.767076503	2.652536484
VBRSZI0369	2	3.594339623	3.988732394	3.766438356	2.483757682
VBRSZI0370	2	3.236017897	3.211111111	3.589115646	2.679383712
VBRSZI0371	2	3.32	2.66160221	3.639504563	3.427506775
VBRSZI0372	2	3.978494624	3.71194605	3.751329787	2.882220555
VBRSZI0373	2	3.536134454	3.07841484	3.632450331	2.687150838
VBRSZI0374	2	3.373737374	3.646306818	3.940607735	2.888044229
VBRSZI0375	2	3.112903226	2.933766234	4.065896739	2.816066066
VBRSZI0376	2	3.866336634	2.953079179	4.093023256	3.339846476
VBRSZI0377	2	3.717391304	3.772853186	3.484563758	2.833125778
VBRSZI0378	2	3.307291667	3.484340045	3.147727273	2.688239388
VBRSZI0379	2	3.962765957	3.802325581	3.637860082	3.088444158
VBRSZI0380	2	3.219626168	3.691091954	4.037313433	2.476190476
VBRSZI0381	2	3.10443038	3.818820225	3.634246575	2.84257358
VBRSZI0382	2.5	3.186956522	3.927230047	3.661375661	2.96799431
VBRSZI0383	2.5	3.231958763	3.23907455	2.855781449	2.677856682
VBRSZI0384	3.108695652	2.933656958	2.712895377	3.012890095	2.773040752
VBRSZI0385	3.196078431	3.451612903	3.749582638	3.515789474	2.653926338
VBRSZI0386	3.015151515	3.466101695	3.271428571	3.389434889	2.870748299
VBRSZI0387	3.215053763	3.374100719	3.795918367	3.095674967	2.681740126
VBRSZI0388	2	3.088541667	3.783561644	3.970627503	2.958118557
