loc_code	date_sampling	variable	value	below_loq	loq
377	17714	3	0.1902	0	NA
377	17868	1	NA	1	0.05
377	17868	2	0.24	0	NA
377	17868	3	0.2251	0	NA
377	17882	1	NA	1	0.05
377	17882	2	NA	1	0.1
377	17882	3	0.181	0	NA
378	16839	1	0.88	0	NA
378	16839	2	2.35	0	NA
378	16839	3	0.311	0	NA
378	16867	1	NA	1	0.05
378	16867	2	5.67	0	NA
378	16867	3	0.279	0	NA
378	16902	1	NA	1	0.05
378	16902	2	2.74	0	NA
378	16902	3	0.1809	0	NA
378	16930	1	0.62	0	NA
378	16930	2	0.78	0	NA
378	16930	3	0.2585	0	NA
378	16958	1	NA	1	0.05
378	16958	2	11.1	0	NA
378	16958	3	0.257	0	NA
378	16987	1	0.36	0	NA
378	16987	2	0.31	0	NA
378	16987	3	0.5193	0	NA
378	17022	1	0.62	0	NA
378	17022	2	NA	1	0.1
378	17022	3	0.1454	0	NA
378	17057	1	0.78	0	NA
378	17057	2	NA	1	0.1
378	17057	3	1.7944	0	NA
378	17085	1	0.53	0	NA
378	17085	2	15.77	0	NA
378	17085	3	1.5504	0	NA
378	17113	1	3.08	0	NA
378	17113	2	2.74	0	NA
378	17113	3	0.5754	0	NA
378	17134	1	0.33	0	NA
378	17134	2	2.66	0	NA
378	17134	3	0.1921	0	NA
378	17169	1	1.34	0	NA
378	17169	2	3.17	0	NA
378	17169	3	0.1932	0	NA
378	17211	1	0.79	0	NA
378	17211	2	1.32	0	NA
378	17211	3	0.2433	0	NA
378	17239	1	0.21	0	NA
378	17239	2	1.55	0	NA
378	17239	3	0.2112	0	NA
378	17260	1	NA	1	0.05
378	17260	2	1.85	0	NA
378	17260	3	0.2461	0	NA
378	17302	1	0.58	0	NA
378	17302	2	1.24	0	NA
378	17302	3	0.508	0	NA
378	17337	1	1.87	0	NA
378	17337	2	1.69	0	NA
378	17337	3	2.912	0	NA
378	17357	1	1.43	0	NA
378	17357	2	2.24	0	NA
378	17357	3	1.9318	0	NA
378	17379	1	NA	1	0.05
378	17379	2	2.34	0	NA
378	17379	3	0.791	0	NA
378	17414	1	0.23	0	NA
378	17414	2	1.92	0	NA
378	17414	3	0.7419	0	NA
378	17456	1	0.94	0	NA
378	17456	2	3.02	0	NA
378	17456	3	0.3754	0	NA
378	17491	1	1.14	0	NA
378	17491	2	2.11	0	NA
378	17491	3	1.9144	0	NA
378	17547	1	0.87	0	NA
378	17547	2	3.85	0	NA
378	17547	3	0.183	0	NA
378	17589	1	2.16	0	NA
378	17589	2	1.71	0	NA
378	17589	3	0.505	0	NA
378	17616	1	0.76	0	NA
378	17616	2	2.48	0	NA
378	17616	3	0.132	0	NA
378	17645	1	NA	1	0.05
378	17645	2	1.49	0	NA
378	17645	3	0.5026	0	NA
378	17750	1	1.68	0	NA
378	17750	2	1.94	0	NA
378	17750	3	2.7937	0	NA
378	17771	1	NA	1	0.05
378	17771	2	1.69	0	NA
378	17771	3	1.1132	0	NA
378	17799	1	0.21	0	NA
378	17799	2	0.76	0	NA
378	17799	3	0.9855	0	NA
378	17820	1	1.05	0	NA
378	17820	2	20.79	0	NA
378	17820	3	0.6714	0	NA
378	17862	1	0.73	0	NA
378	17862	2	10.19	0	NA
378	17862	3	0.216	0	NA
378	17882	1	NA	1	0.05
378	17882	2	1.71	0	NA
378	17882	3	0.4065	0	NA
379	17771	1	NA	1	0.05
379	17771	2	1.65	0	NA
379	17771	3	1.2822	0	NA
380	16216	1	NA	1	0.1
380	16216	2	6.31	0	NA
380	16245	1	NA	1	0.1
380	16245	2	NA	1	0.1
380	16274	1	NA	1	0.1
380	16274	2	4.55	0	NA
380	16308	1	NA	1	0.1
380	16308	2	3.96	0	NA
380	16342	1	NA	1	0.1
380	16342	2	4.19	0	NA
380	16392	1	0.51	0	NA
380	16392	2	6.48	0	NA
381	17336	1	0.34	0	NA
381	17336	2	0.8	0	NA
381	17336	3	0.167	0	NA
381	17351	1	NA	1	0.05
381	17351	2	0.36	0	NA
381	17351	3	0.2197	0	NA
381	17385	1	0.25	0	NA
381	17385	2	0.5	0	NA
381	17385	3	0.282	0	NA
381	17435	1	0.08	0	NA
381	17435	2	0.41	0	NA
381	17435	3	0.102	0	NA
381	17456	1	0.11	0	NA
381	17456	2	0.46	0	NA
381	17456	3	0.0895	0	NA
381	17476	1	0.09	0	NA
381	17476	2	0.42	0	NA
381	17476	3	0.261	0	NA
381	17504	1	0.06	0	NA
381	17504	2	0.25	0	NA
381	17504	3	0.0351	0	NA
381	17533	1	0.06	0	NA
381	17533	2	6.95	0	NA
381	17533	3	0.1106	0	NA
381	17560	1	NA	1	0.05
381	17560	2	0.26	0	NA
381	17560	3	0.047	0	NA
381	17575	1	NA	1	0.05
381	17575	2	0.15	0	NA
381	17575	3	0.0573	0	NA
381	17637	1	NA	1	0.05
381	17637	2	0.26	0	NA
381	17637	3	0.0724	0	NA
381	17666	1	NA	1	0.05
381	17666	2	0.19	0	NA
381	17666	3	0.0514	0	NA
382	17336	1	0.09	0	NA
382	17336	2	0.38	0	NA
382	17336	3	0.419	0	NA
382	17351	1	1.94	0	NA
382	17351	2	0.55	0	NA
382	17351	3	0.2142	0	NA
382	17435	1	0.15	0	NA
382	17435	2	0.47	0	NA
382	17435	3	0.12	0	NA
382	17456	1	2.05	0	NA
382	17456	2	1.4	0	NA
382	17456	3	0.219	0	NA
382	17476	1	2.57	0	NA
382	17476	2	2.24	0	NA
382	17476	3	0.593	0	NA
382	17504	1	NA	1	0.05
382	17504	2	NA	1	0.1
382	17504	3	0.1495	0	NA
382	17533	1	0.22	0	NA
382	17533	2	0.65	0	NA
382	17533	3	0.118	0	NA
382	17560	1	0.05	0	NA
382	17560	2	0.36	0	NA
382	17560	3	0.067	0	NA
382	17575	1	0.06	0	NA
382	17575	2	0.36	0	NA
382	17575	3	0.1486	0	NA
382	17637	1	0.07	0	NA
382	17637	2	0.45	0	NA
382	17637	3	0.0478	0	NA
382	17666	1	NA	1	0.05
382	17666	2	0.2	0	NA
382	17666	3	0.1424	0	NA
383	17337	1	0.1	0	NA
383	17337	2	0.34	0	NA
383	17337	3	0.025	0	NA
383	17372	1	0.09	0	NA
383	17372	2	0.17	0	NA
383	17372	3	0.02	0	NA
383	17407	1	NA	1	0.05
383	17407	2	0.14	0	NA
383	17407	3	NA	1	0.02
383	17441	1	0.08	0	NA
383	17441	2	0.31	0	NA
383	17441	3	NA	1	0.02
383	17462	1	0.06	0	NA
383	17462	2	0.25	0	NA
383	17462	3	NA	1	0.02
383	17490	1	NA	1	0.05
383	17490	2	0.15	0	NA
383	17490	3	NA	1	0.02
383	17539	1	NA	1	0.05
383	17539	2	0.17	0	NA
383	17539	3	NA	1	0.02
383	17567	1	NA	1	0.05
383	17567	2	0.33	0	NA
383	17567	3	NA	1	0.02
383	17624	1	0.06	0	NA
383	17624	2	0.16	0	NA
383	17624	3	0.022	0	NA
383	17638	1	NA	1	0.05
383	17638	2	0.19	0	NA
383	17638	3	0.0305	0	NA
383	17673	1	0.08	0	NA
383	17673	2	0.22	0	NA
383	17673	3	0.0434	0	NA
384	17337	1	0.19	0	NA
384	17337	2	0.22	0	NA
384	17337	3	0.524	0	NA
384	17372	1	NA	1	0.05
384	17372	2	0.13	0	NA
384	17372	3	0.185	0	NA
384	17407	1	0.05	0	NA
384	17407	2	0.21	0	NA
384	17407	3	0.314	0	NA
384	17441	1	0.07	0	NA
384	17441	2	0.35	0	NA
384	17441	3	0.127	0	NA
384	17462	1	0.06	0	NA
384	17462	2	0.24	0	NA
384	17462	3	0.1466	0	NA
384	17490	1	NA	1	0.05
384	17490	2	0.26	0	NA
384	17490	3	0.2279	0	NA
384	17553	1	0.14	0	NA
384	17553	2	1.91	0	NA
384	17553	3	0.11	0	NA
384	17567	1	0.05	0	NA
384	17567	2	0.76	0	NA
384	17567	3	0.035	0	NA
384	17624	1	0.05	0	NA
384	17624	2	1.33	0	NA
384	17624	3	0.108	0	NA
384	17638	1	NA	1	0.05
384	17638	2	0.17	0	NA
384	17638	3	0.0855	0	NA
384	17673	1	NA	1	0.05
384	17673	2	0.23	0	NA
384	17673	3	0.0765	0	NA
385	17336	1	0.13	0	NA
385	17336	2	0.4	0	NA
385	17336	3	0.387	0	NA
385	17351	1	NA	1	0.05
385	17351	2	0.18	0	NA
385	17351	3	0.4326	0	NA
385	17385	1	0.19	0	NA
385	17385	2	0.36	0	NA
385	17385	3	0.591	0	NA
385	17435	1	0.08	0	NA
385	17435	2	0.27	0	NA
385	17435	3	0.37	0	NA
385	17456	1	0.08	0	NA
385	17456	2	0.25	0	NA
385	17456	3	0.4643	0	NA
385	17476	1	0.24	0	NA
385	17476	2	0.24	0	NA
385	17476	3	0.439	0	NA
385	17504	1	0.09	0	NA
385	17504	2	0.65	0	NA
385	17504	3	0.7946	0	NA
385	17533	1	0.9	0	NA
385	17533	2	8.63	0	NA
385	17533	3	0.514	0	NA
385	17560	1	0.22	0	NA
385	17560	2	1.92	0	NA
385	17560	3	0.424	0	NA
385	17575	1	0.12	0	NA
385	17575	2	0.79	0	NA
385	17575	3	0.5243	0	NA
385	17637	1	NA	1	0.05
385	17637	2	0.33	0	NA
385	17637	3	0.5507	0	NA
385	17666	1	NA	1	0.05
385	17666	2	0.18	0	NA
385	17666	3	0.6195	0	NA
386	16958	1	0.14	0	NA
386	16958	2	1.09	0	NA
386	16958	3	0.236	0	NA
386	16987	1	0.1	0	NA
386	16987	2	NA	1	0.1
386	16987	3	0.2893	0	NA
386	17022	1	0.09	0	NA
386	17022	2	NA	1	0.1
386	17022	3	0.1844	0	NA
386	17057	1	0.2	0	NA
386	17057	2	NA	1	0.1
386	17057	3	0.1955	0	NA
386	17085	1	0.09	0	NA
386	17085	2	0.12	0	NA
386	17085	3	0.1026	0	NA
386	17113	1	0.25	0	NA
386	17113	2	0.21	0	NA
386	17113	3	0.2991	0	NA
386	17134	1	0.1	0	NA
386	17134	2	0.57	0	NA
386	17134	3	0.0866	0	NA
386	17169	1	0.15	0	NA
386	17169	2	0.35	0	NA
386	17169	3	0.1539	0	NA
386	17211	1	0.07	0	NA
386	17211	2	0.68	0	NA
386	17211	3	0.0767	0	NA
386	17239	1	0.08	0	NA
386	17239	2	0.28	0	NA
386	17239	3	0.0884	0	NA
386	17260	1	0.12	0	NA
386	17260	2	0.27	0	NA
386	17260	3	0.2006	0	NA
386	17302	1	0.06	0	NA
386	17302	2	0.33	0	NA
386	17302	3	0.163	0	NA
387	17336	1	0.06	0	NA
387	17336	2	0.24	0	NA
387	17336	3	0.12	0	NA
387	17351	1	NA	1	0.05
387	17351	2	0.16	0	NA
387	17351	3	0.0793	0	NA
387	17385	1	0.06	0	NA
387	17385	2	0.14	0	NA
387	17385	3	NA	1	0.02
387	17435	1	0.05	0	NA
387	17435	2	0.32	0	NA
387	17435	3	0.043	0	NA
387	17476	1	0.06	0	NA
387	17476	2	0.25	0	NA
387	17476	3	NA	1	0.02
387	17504	1	NA	1	0.05
387	17504	2	0.18	0	NA
387	17504	3	0.0435	0	NA
387	17533	1	0.06	0	NA
387	17533	2	15.05	0	NA
387	17533	3	0.1914	0	NA
387	17560	1	NA	1	0.05
387	17560	2	0.14	0	NA
387	17560	3	NA	1	0.02
387	17575	1	0.07	0	NA
387	17575	2	0.17	0	NA
387	17575	3	NA	1	0.02
387	17637	1	NA	1	0.05
387	17637	2	0.3	0	NA
387	17637	3	0.0644	0	NA
387	17666	1	NA	1	0.05
387	17666	2	0.27	0	NA
387	17666	3	0.1332	0	NA
388	17701	1	0.15	0	NA
388	17701	2	0.11	0	NA
388	17701	3	0.0446	0	NA
388	17721	1	0.21	0	NA
388	17721	2	0.14	0	NA
388	17721	3	0.0516	0	NA
388	17763	1	0.09	0	NA
388	17763	2	0.17	0	NA
388	17763	3	0.0275	0	NA
388	17777	1	0.09	0	NA
388	17777	2	0.27	0	NA
388	17777	3	0.0264	0	NA
388	17820	1	0.27	0	NA
388	17820	2	0.51	0	NA
388	17820	3	0.0377	0	NA
388	17862	1	2.39	0	NA
388	17862	2	2.38	0	NA
388	17862	3	0.0228	0	NA
388	17876	1	1.64	0	NA
388	17876	2	5.16	0	NA
388	17876	3	0.0232	0	NA
389	17337	1	0.07	0	NA
389	17337	2	0.27	0	NA
389	17337	3	0.146	0	NA
389	17372	1	2.45	0	NA
389	17372	2	0.2	0	NA
389	17372	3	0.54	0	NA
389	17407	1	NA	1	0.05
389	17407	2	0.23	0	NA
389	17407	3	NA	1	0.02
389	17441	1	0.08	0	NA
389	17441	2	0.22	0	NA
389	17441	3	0.052	0	NA
389	17462	1	NA	1	0.05
389	17462	2	0.12	0	NA
389	17462	3	NA	1	0.02
389	17490	1	NA	1	0.05
389	17490	2	0.13	0	NA
389	17490	3	NA	1	0.02
389	17539	1	NA	1	0.05
389	17539	2	0.14	0	NA
389	17539	3	0.0407	0	NA
389	17567	1	NA	1	0.05
389	17567	2	0.14	0	NA
389	17567	3	NA	1	0.02
389	17624	1	0.05	0	NA
389	17624	2	0.54	0	NA
389	17624	3	0.06	0	NA
389	17638	1	NA	1	0.05
389	17638	2	0.14	0	NA
389	17638	3	0.0831	0	NA
389	17673	1	NA	1	0.05
389	17673	2	0.12	0	NA
389	17673	3	0.0559	0	NA
389	17777	1	NA	1	0.05
389	17777	2	0.16	0	NA
389	17777	3	0.0457	0	NA
390	17371	1	0.08	0	NA
390	17371	2	0.23	0	NA
390	17371	3	0.033	0	NA
390	17406	1	0.26	0	NA
390	17406	2	0.42	0	NA
390	17406	3	0.072	0	NA
390	17434	1	1.37	0	NA
390	17434	2	1.04	0	NA
390	17434	3	0.174	0	NA
390	17463	1	2.37	0	NA
390	17463	2	0.68	0	NA
390	17463	3	0.4373	0	NA
390	17497	1	0.22	0	NA
390	17497	2	0.59	0	NA
390	17497	3	0.15	0	NA
390	17554	1	NA	1	0.05
390	17554	2	0.2	0	NA
390	17554	3	0.037	0	NA
390	17574	1	NA	1	0.05
390	17574	2	0.18	0	NA
390	17574	3	0.0356	0	NA
390	17644	1	NA	1	0.05
390	17644	2	0.25	0	NA
390	17644	3	0.063	0	NA
390	17680	1	NA	1	0.05
390	17680	2	0.21	0	NA
390	17680	3	0.0447	0	NA
390	17707	1	0.06	0	NA
390	17707	2	0.17	0	NA
390	17707	3	0.0246	0	NA
391	17371	1	0.07	0	NA
391	17371	2	0.29	0	NA
391	17371	3	0.022	0	NA
391	17406	1	0.09	0	NA
391	17406	2	0.34	0	NA
391	17406	3	NA	1	0.02
391	17434	1	0.07	0	NA
391	17434	2	0.38	0	NA
391	17434	3	0.043	0	NA
391	17463	1	0.07	0	NA
391	17463	2	0.28	0	NA
391	17463	3	0.022	0	NA
391	17497	1	NA	1	0.05
391	17497	2	0.28	0	NA
391	17497	3	0.034	0	NA
391	17554	1	NA	1	0.05
391	17554	2	0.26	0	NA
391	17554	3	0.02	0	NA
391	17574	1	NA	1	0.05
391	17574	2	0.3	0	NA
391	17574	3	0.0278	0	NA
391	17644	1	0.05	0	NA
391	17644	2	0.35	0	NA
391	17644	3	0.0318	0	NA
391	17680	1	0.07	0	NA
391	17680	2	0.28	0	NA
391	17680	3	0.0313	0	NA
391	17707	1	0.07	0	NA
391	17707	2	0.28	0	NA
391	17707	3	NA	1	0.02
392	17371	1	0.07	0	NA
392	17371	2	0.36	0	NA
392	17371	3	0.056	0	NA
392	17406	1	0.07	0	NA
392	17406	2	0.46	0	NA
392	17406	3	0.036	0	NA
392	17434	1	0.1	0	NA
392	17434	2	0.5	0	NA
392	17434	3	NA	1	0.02
392	17463	1	0.11	0	NA
392	17463	2	0.47	0	NA
392	17463	3	0.0695	0	NA
392	17497	1	0.1	0	NA
392	17497	2	0.41	0	NA
392	17497	3	0.069	0	NA
392	17554	1	NA	1	0.05
392	17554	2	0.26	0	NA
392	17554	3	0.045	0	NA
392	17574	1	NA	1	0.05
392	17574	2	0.3	0	NA
392	17574	3	0.0347	0	NA
392	17644	1	NA	1	0.05
392	17644	2	0.53	0	NA
392	17644	3	0.0596	0	NA
392	17680	1	NA	1	0.05
392	17680	2	0.27	0	NA
392	17680	3	0.049	0	NA
392	17707	1	0.07	0	NA
392	17707	2	0.26	0	NA
392	17707	3	0.0629	0	NA
393	17742	1	NA	1	0.05
393	17742	2	0.17	0	NA
393	17742	3	0.2016	0	NA
393	17750	1	0.19	0	NA
393	17750	2	0.25	0	NA
393	17750	3	0.3588	0	NA
393	17785	1	0.57	0	NA
393	17785	2	0.34	0	NA
393	17785	3	0.1472	0	NA
393	17841	1	0.21	0	NA
393	17841	2	2.27	0	NA
393	17841	3	0.0604	0	NA
393	17868	1	NA	1	0.05
393	17868	2	1.58	0	NA
393	17868	3	0.0496	0	NA
393	17882	1	NA	1	0.05
393	17882	2	1.67	0	NA
393	17882	3	0.0492	0	NA
394	17441	1	0.09	0	NA
394	17441	2	0.32	0	NA
394	17441	3	NA	1	0.02
394	17462	1	0.07	0	NA
394	17462	2	0.31	0	NA
394	17462	3	NA	1	0.02
394	17490	1	NA	1	0.05
394	17490	2	0.13	0	NA
394	17490	3	NA	1	0.02
394	17539	1	NA	1	0.05
394	17539	2	0.15	0	NA
394	17539	3	NA	1	0.02
394	17567	1	NA	1	0.05
394	17567	2	0.13	0	NA
394	17567	3	NA	1	0.02
394	17624	1	0.05	0	NA
394	17624	2	0.51	0	NA
394	17624	3	NA	1	0.02
394	17638	1	NA	1	0.05
394	17638	2	0.16	0	NA
394	17638	3	NA	1	0.02
394	17673	1	0.09	0	NA
394	17673	2	0.4	0	NA
394	17673	3	0.0247	0	NA
395	17708	1	NA	1	0.05
395	17708	2	0.2	0	NA
395	17708	3	0.0632	0	NA
395	17742	1	0.07	0	NA
395	17742	2	2.94	0	NA
395	17742	3	0.1237	0	NA
395	17763	1	0.06	0	NA
395	17763	2	0.3	0	NA
395	17763	3	0.8681	0	NA
395	17777	1	0.07	0	NA
395	17777	2	0.16	0	NA
395	17777	3	0.255	0	NA
395	17862	1	0.14	0	NA
395	17862	2	0.16	0	NA
395	17862	3	0.1095	0	NA
395	17876	1	0.12	0	NA
395	17876	2	0.28	0	NA
395	17876	3	0.0846	0	NA
396	17707	1	0.07	0	NA
396	17707	2	0.14	0	NA
396	17707	3	NA	1	0.02
396	17735	1	0.06	0	NA
396	17735	2	0.1	0	NA
396	17735	3	0.0222	0	NA
396	17764	1	0.09	0	NA
396	17764	2	0.12	0	NA
396	17764	3	NA	1	0.02
396	17778	1	NA	1	0.05
396	17778	2	0.12	0	NA
396	17778	3	NA	1	0.02
396	17819	1	0.09	0	NA
396	17819	2	0.33	0	NA
396	17819	3	NA	1	0.02
396	17869	1	0.06	0	NA
396	17869	2	0.75	0	NA
396	17869	3	NA	1	0.02
396	17883	1	0.66	0	NA
396	17883	2	1.59	0	NA
396	17883	3	NA	1	0.02
397	17701	1	NA	1	0.05
397	17701	2	NA	1	0.1
397	17701	3	1.5602	0	NA
397	17721	1	1.1	0	NA
397	17721	2	0.16	0	NA
397	17721	3	2.2674	0	NA
397	17750	1	4.83	0	NA
397	17750	2	0.26	0	NA
397	17750	3	1.3561	0	NA
397	17785	1	0.93	0	NA
397	17785	2	0.25	0	NA
397	17785	3	0.9895	0	NA
397	17841	1	0.05	0	NA
397	17841	2	NA	1	0.1
397	17841	3	0.0824	0	NA
397	17868	1	NA	1	0.05
397	17868	2	NA	1	0.1
397	17868	3	0.0601	0	NA
397	17882	1	NA	1	0.05
397	17882	2	0.18	0	NA
397	17882	3	0.0929	0	NA
398	17701	1	NA	1	0.05
398	17701	2	NA	1	0.1
398	17701	3	1.1526	0	NA
399	17701	1	0.1	0	NA
399	17701	2	0.15	0	NA
399	17701	3	0.8403	0	NA
399	17721	1	0.06	0	NA
399	17721	2	0.13	0	NA
399	17721	3	0.7033	0	NA
399	17750	1	0.11	0	NA
399	17750	2	0.2	0	NA
399	17750	3	0.8544	0	NA
399	17785	1	NA	1	0.05
399	17785	2	0.2	0	NA
399	17785	3	0.5218	0	NA
399	17841	1	0.07	0	NA
399	17841	2	0.2	0	NA
399	17841	3	0.8123	0	NA
399	17868	1	NA	1	0.05
399	17868	2	NA	1	0.1
399	17868	3	0.339	0	NA
399	17882	1	NA	1	0.05
399	17882	2	NA	1	0.1
399	17882	3	0.3823	0	NA
400	17708	1	NA	1	0.05
400	17708	2	0.1	0	NA
400	17708	3	0.0728	0	NA
400	17742	1	NA	1	0.05
400	17742	2	0.1	0	NA
400	17742	3	0.0941	0	NA
400	17763	1	NA	1	0.05
400	17763	2	0.16	0	NA
400	17763	3	NA	1	0.02
400	17777	1	NA	1	0.05
400	17777	2	0.18	0	NA
400	17777	3	0.0615	0	NA
400	17820	1	0.12	0	NA
400	17820	2	0.23	0	NA
400	17820	3	NA	1	0.02
400	17862	1	0.05	0	NA
400	17862	2	NA	1	0.1
400	17862	3	0.039	0	NA
400	17876	1	0.05	0	NA
400	17876	2	0.55	0	NA
400	17876	3	0.0335	0	NA
401	17708	1	NA	1	0.05
401	17708	2	0.15	0	NA
401	17708	3	0.0451	0	NA
401	17742	1	NA	1	0.05
401	17742	2	0.11	0	NA
401	17742	3	0.0374	0	NA
401	17763	1	NA	1	0.05
401	17763	2	0.12	0	NA
401	17763	3	0.0264	0	NA
401	17777	1	NA	1	0.05
401	17777	2	0.16	0	NA
401	17777	3	0.0292	0	NA
401	17876	1	0.11	0	NA
401	17876	2	0.24	0	NA
401	17876	3	0.0364	0	NA
402	17742	1	0.39	0	NA
402	17742	2	0.34	0	NA
402	17742	3	0.3702	0	NA
402	17777	1	NA	1	0.05
402	17777	2	0.2	0	NA
402	17777	3	0.3289	0	NA
402	17876	1	0.11	0	NA
402	17876	2	0.47	0	NA
402	17876	3	0.0702	0	NA
403	16216	1	NA	1	0.1
403	16216	2	0.19	0	NA
403	16245	1	NA	1	0.1
403	16245	2	0.11	0	NA
403	16274	1	NA	1	0.1
403	16274	2	0.18	0	NA
403	16308	1	NA	1	0.1
403	16308	2	0.17	0	NA
403	16342	1	NA	1	0.1
403	16342	2	0.11	0	NA
403	16392	1	0.2	0	NA
403	16392	2	0.42	0	NA
404	16216	1	NA	1	0.1
404	16216	2	0.3	0	NA
404	16245	1	0.19	0	NA
404	16245	2	0.27	0	NA
404	16274	1	NA	1	0.1
404	16274	2	0.35	0	NA
404	16308	1	NA	1	0.1
404	16308	2	0.38	0	NA
404	16342	1	0.15	0	NA
404	16342	2	0.47	0	NA
404	16392	1	0.64	0	NA
404	16392	2	0.36	0	NA
405	16216	1	NA	1	0.1
405	16216	2	0.13	0	NA
405	16245	1	NA	1	0.1
405	16245	2	0.19	0	NA
405	16274	1	NA	1	0.1
405	16274	2	0.26	0	NA
405	16308	1	NA	1	0.1
405	16308	2	0.14	0	NA
405	16342	1	NA	1	0.1
405	16342	2	0.11	0	NA
405	16392	1	NA	1	0.1
405	16392	2	0.17	0	NA
406	17701	1	NA	1	0.05
406	17701	2	0.15	0	NA
406	17701	3	0.1162	0	NA
406	17721	1	0.06	0	NA
406	17721	2	0.24	0	NA
406	17721	3	0.0604	0	NA
406	17868	1	NA	1	0.05
406	17868	2	0.11	0	NA
406	17868	3	0.0253	0	NA
406	17882	1	NA	1	0.05
406	17882	2	0.37	0	NA
406	17882	3	0.0227	0	NA
407	17701	1	NA	1	0.05
407	17701	2	0.1	0	NA
407	17701	3	0.0536	0	NA
407	17721	1	0.05	0	NA
407	17721	2	0.13	0	NA
407	17721	3	0.3137	0	NA
407	17882	1	NA	1	0.05
407	17882	2	0.25	0	NA
407	17882	3	0.0482	0	NA
408	17764	1	28.38	0	NA
408	17764	2	0.39	0	NA
408	17764	3	1.1351	0	NA
408	17785	1	5.04	0	NA
408	17785	2	0.4	0	NA
408	17785	3	2.2184	0	NA
408	17812	1	3.1	0	NA
408	17812	2	0.47	0	NA
408	17812	3	3.3737	0	NA
408	17861	1	1.51	0	NA
408	17861	2	0.5	0	NA
408	17861	3	1.3628	0	NA
408	17876	1	NA	1	0.05
408	17876	2	0.65	0	NA
408	17876	3	0.8516	0	NA
409	17700	1	NA	1	0.05
409	17700	2	0.18	0	NA
409	17700	3	0.0477	0	NA
409	17715	1	0.07	0	NA
409	17715	2	0.22	0	NA
409	17715	3	0.0271	0	NA
409	17876	1	1.32	0	NA
409	17876	2	0.77	0	NA
409	17876	3	0.1682	0	NA
410	17700	1	0.06	0	NA
410	17700	2	0.14	0	NA
410	17700	3	0.0655	0	NA
410	17715	1	0.09	0	NA
410	17715	2	0.25	0	NA
410	17715	3	0.0291	0	NA
410	17764	1	0.2	0	NA
410	17764	2	0.22	0	NA
410	17764	3	0.0586	0	NA
410	17785	1	0.1	0	NA
410	17785	2	0.15	0	NA
410	17785	3	0.0599	0	NA
410	17861	1	6.73	0	NA
410	17861	2	0.21	0	NA
410	17861	3	0.4538	0	NA
410	17876	1	1.34	0	NA
410	17876	2	1.06	0	NA
410	17876	3	0.0963	0	NA
411	17700	1	NA	1	0.05
411	17700	2	0.17	0	NA
411	17700	3	0.0339	0	NA
412	17700	1	0.08	0	NA
412	17700	2	0.26	0	NA
412	17700	3	0.0367	0	NA
412	17715	1	0.06	0	NA
412	17715	2	0.33	0	NA
412	17715	3	NA	1	0.02
412	17764	1	1.41	0	NA
412	17764	2	0.59	0	NA
412	17764	3	0.0341	0	NA
412	17785	1	1.8	0	NA
412	17785	2	0.62	0	NA
412	17785	3	0.0637	0	NA
412	17876	1	0.95	0	NA
412	17876	2	1.67	0	NA
412	17876	3	0.1918	0	NA
413	17700	1	NA	1	0.05
413	17700	2	0.16	0	NA
413	17700	3	0.0377	0	NA
414	17700	1	NA	1	0.05
414	17700	2	0.18	0	NA
414	17700	3	0.0266	0	NA
414	17715	1	0.08	0	NA
414	17715	2	0.31	0	NA
414	17715	3	0.0219	0	NA
414	17764	1	NA	1	0.05
414	17764	2	0.14	0	NA
414	17764	3	0.1336	0	NA
414	17785	1	0.1	0	NA
414	17785	2	0.24	0	NA
414	17785	3	0.0971	0	NA
414	17812	1	0.62	0	NA
414	17812	2	0.16	0	NA
414	17812	3	0.216	0	NA
414	17861	1	2.08	0	NA
414	17861	2	0.18	0	NA
414	17861	3	0.2071	0	NA
415	17700	1	NA	1	0.05
415	17700	2	0.16	0	NA
415	17700	3	0.0413	0	NA
415	17715	1	0.05	0	NA
415	17715	2	0.2	0	NA
415	17715	3	0.0317	0	NA
416	17337	1	0.09	0	NA
416	17337	2	0.16	0	NA
416	17337	3	0.021	0	NA
416	17372	1	0.11	0	NA
416	17372	2	0.15	0	NA
416	17372	3	0.035	0	NA
416	17407	1	NA	1	0.05
416	17407	2	0.11	0	NA
416	17407	3	NA	1	0.02
416	17441	1	0.05	0	NA
416	17441	2	0.15	0	NA
416	17441	3	NA	1	0.02
416	17462	1	0.05	0	NA
416	17462	2	0.14	0	NA
416	17462	3	NA	1	0.02
416	17490	1	NA	1	0.05
416	17490	2	0.12	0	NA
416	17490	3	0.4158	0	NA
416	17539	1	NA	1	0.05
416	17539	2	0.2	0	NA
416	17539	3	NA	1	0.02
416	17567	1	NA	1	0.05
416	17567	2	0.12	0	NA
416	17567	3	NA	1	0.02
416	17624	1	0.06	0	NA
416	17624	2	0.4	0	NA
416	17624	3	0.02	0	NA
416	17638	1	NA	1	0.05
416	17638	2	0.2	0	NA
416	17638	3	0.0219	0	NA
416	17673	1	NA	1	0.05
416	17673	2	0.16	0	NA
416	17673	3	0.0238	0	NA
417	17700	1	NA	1	0.05
417	17700	2	0.11	0	NA
417	17700	3	0.0863	0	NA
418	17714	1	NA	1	0.05
418	17714	2	0.12	0	NA
418	17714	3	0.0255	0	NA
418	17736	1	0.06	0	NA
418	17736	2	0.2	0	NA
418	17736	3	0.0241	0	NA
418	17771	1	NA	1	0.05
